ds,actual,predicted,error,lower_50,upper_50,lower_80,upper_80,lower_95,upper_95,in_50_interval,in_80_interval,in_95_interval,n_train_samples,n_features
2023-01-01,-1927.0,-2218.8849053694116,291.8849053694116,-2175.192904337335,-1876.1154502351033,-2196.978440690272,-1478.1639732818276,-2541.6830119519877,-1433.638210543315,True,True,True,394,62
2023-02-01,1111.0,431.4581046015151,679.5418953984849,475.15010563359147,778.4693452017555,391.43823498379305,1216.6082235428714,41.905701327128554,1245.0881588961443,False,True,True,395,62
2023-03-01,562.0,478.50885590164086,83.49114409835914,513.8256499720741,815.216933449964,440.383562839849,1229.7549398400806,76.52662942476945,1282.9762815168758,True,True,True,396,62
2023-04-01,820.0,591.3637470337411,228.6362529662589,625.4788446048252,911.1323072398453,553.2384539719493,1239.892612585199,242.42068912014292,1395.831172648976,True,True,True,397,62
2023-05-01,969.0,667.0298141854462,301.9701858145538,701.1449117565303,949.2642017943845,636.6705113606257,1298.598510011044,341.24886839205277,1392.8635440548744,False,True,True,398,62
2023-06-01,657.0,505.1998723225349,151.80012767746513,534.634441186549,845.4917552982215,473.0394770721222,1142.3665669665543,244.34830202550756,1258.7635471167725,True,True,True,399,62
2023-07-01,-837.0,-329.0185903443525,-507.9814096556475,-296.40824825440706,31.65763412947007,-375.8273696775715,308.14810429966695,-574.1673879691757,426.01295518777187,False,False,False,400,64
2023-08-01,176.0,145.36879208885512,30.631207911144884,179.87747896373128,506.0450165626777,96.97452254788016,756.2500065520941,-139.9413823746765,898.8203390304401,False,True,True,401,64
2023-09-01,699.0,481.4552191444795,217.54478085552051,509.0921971893823,808.9346770726522,433.0609496035045,1105.2617216083718,195.41988447361547,1239.994459404178,True,True,True,402,64
2023-10-01,983.0,616.9767769053802,366.02322309461977,644.613754950283,957.4242335485696,544.5653212822798,1240.7832793692723,264.813449798808,1389.7353592567724,False,True,True,403,64
2023-11-01,477.0,356.0961941267426,120.9038058732574,379.2413901967532,668.7067897154872,305.2610668451036,956.146394121994,24.30140144086181,1128.854776478135,True,True,True,404,64
2023-12-01,-233.0,-132.27225210119778,-100.72774789880222,-118.0123115359327,174.5356557943695,-183.1073793828368,433.3461102539602,-481.2144174640034,547.0697673840747,False,False,True,405,64
2024-01-01,-2602.0,-2483.1751244660477,-118.82487553395231,-2443.0976333491126,-2189.2637458053564,-2563.034042112878,-1920.2776643136585,-2832.1172898288532,-1867.7175375182183,False,False,True,406,66
2024-02-01,929.0,594.1454325233395,334.85456747666046,618.7500575511045,868.26864670005,450.8172638403904,1150.85793985495,263.17935497374333,1204.6397318658537,False,True,True,407,66
2024-03-01,663.0,552.7290373634494,110.27096263655062,596.0864518011853,826.8522515401598,324.20546636176437,909.2825937166161,58.419862825631924,1163.2233367059634,True,True,True,408,66
2024-04-01,798.0,816.6952830091915,-18.695283009191485,769.269728434438,1066.844566677352,534.2564647636643,1147.8671487479558,301.5662581706232,1209.6497571056443,True,True,True,409,66
2024-05-01,902.0,610.2198106187265,291.78018938127354,567.5673229633369,860.369094286887,221.8684800909524,942.7328300655192,-4.36879437004427,964.5158432617723,False,True,True,410,66
2024-06-01,474.0,530.6419061719765,-56.64190617197653,487.9894185165869,765.6066823425188,270.82166967190744,821.6544269645876,-83.9466988167942,875.6312180688475,False,True,True,411,66
2024-07-01,-947.0,-1081.992267725805,134.99226772580505,-1141.7799059248448,-812.9011904013014,-1489.158041149152,-738.2027331800703,-1691.7046816928414,-722.8968973721843,True,True,True,412,65
2024-08-01,205.0,179.23794731536435,25.76205268463565,154.58133631780083,450.5096426591789,-121.66911430047531,526.5858097573039,-371.5235870173031,560.0334415053978,True,True,True,413,65
