source,feature,category,useful_y_tasks,ambiguous_y_tasks,accel_useful,accel_ambiguous,n_useful_tasks,n_ambiguous_tasks,best_y_task,best_y_r2,best_y_corr,best_y_q,best_accel_r2,best_accel_auc,best_accel_q,max_n_obs,base_series,primary_transform,wrapper_stack,lag,transform_stack,base_series_total_features,base_series_interesting_features,base_series_ambiguous_features,base_series_non_interesting_features,base_series_all_non_interesting,base_series_any_interesting,recent_y_corr_60,recent_y_corr_120,recent_y_obs_60,recent_y_obs_120,recent_accel_auc_60,recent_accel_auc_120,recent_accel_obs_60,recent_accel_obs_120,recent_y_abs,accel_edge,recent_accel_edge,abs_best_y_corr,interesting_share,bundle_support,bundle_weak,y_full_rank,y_recent_rank,y_q_rank,accel_full_rank,accel_recent_rank,accel_q_rank,continuous_promise_score,acceleration_promise_score,primary_purpose,overall_promise_score,deep_dive_category,deep_dive_reason,final_category,final_reason,final_recent_y_weak,final_recent_accel_weak,final_recent_y_cutoff,final_recent_accel_cutoff,final_score_demote_cutoff
FRED_Employment_NSA,total.government.state_nsa_symlog_chg_12m_lag_1m,ambiguous,,nsa_first_y_mom,False,False,0,1,nsa_first_y_mom,0.0113032312557419,0.1554394660996148,0.0001981956352652,-0.0096186128208777,0.5348351648351648,0.5899472204429768,673,total.government.state_nsa,symlog_chg_12m,none,lag_1m,symlog_chg_12m -> lag_1m,135,64,13,58,False,True,0.1344280970968449,0.0711309275777269,60,120,0.5222469410456062,0.4762235817575083,60,120,0.1344280970968449,0.0348351648351648,0.0237764182424916,0.1554394660996148,0.4740740740740741,True,False,0.9777450060329804,0.4921308334473792,0.9942351521651696,0.3916074540823167,0.1019696347968814,0.6959377932698754,0.8410780748544577,0.3511002851699261,y_mom,0.8910780748544578,still_ambiguous,middle_band_or_conflicting_evidence,still_ambiguous,high_score_but_conflicting_cross_task_or_recent_evidence,False,True,0.10119584588784625,0.0483870967741936,0.5
FRED_Employment_NSA,total.private.services.professional_business.admin_waste_nsa_pct_chg_zscore_3m,ambiguous,,"nsa_first_y_mom,nsa_revised_y_mom",False,False,0,2,nsa_revised_y_mom,0.0449880233422432,0.1515746553531604,0.0041501328692193,0.0003157618406013,0.5113636363636365,0.9994749754048412,431,total.private.services.professional_business.admin_waste_nsa,pct_chg,zscore_3m,none,pct_chg -> zscore_3m,135,80,18,37,False,True,-0.1313142539594332,-0.0175811125444958,60,120,0.4193548387096774,0.5072302558398221,60,120,0.1313142539594332,0.0113636363636364,0.0806451612903226,0.1515746553531604,0.5925925925925926,True,False,0.9542834160075075,0.4787190365403038,0.9194261965410911,0.1321893015149483,0.6346601012173437,0.1470706529025338,0.840864439300703,0.3110303516883038,y_mom,0.890864439300703,still_ambiguous,middle_band_or_conflicting_evidence,still_ambiguous,high_score_but_conflicting_cross_task_or_recent_evidence,False,False,0.10119584588784625,0.0483870967741936,0.5
FRED_Employment_NSA,total.private.services.trade_transportation_utilities.retail.sporting_goods_nsa_symlog_diff_lag_1m,ambiguous,,"nsa_first_y_mom,nsa_revised_y_mom",False,False,0,2,nsa_revised_y_mom,0.0294027077752518,0.1580828162857995,0.0026403500157617,-0.0028075828207623,0.5643939393939394,0.8835802973920431,431,total.private.services.trade_transportation_utilities.retail.sporting_goods_nsa,symlog_diff,none,lag_1m,symlog_diff -> lag_1m,135,86,15,34,False,True,0.115643234231731,0.0658345472508584,60,120,0.5606229143492769,0.4760845383759733,60,120,0.115643234231731,0.0643939393939394,0.0606229143492769,0.1580828162857995,0.6370370370370371,True,False,0.9923582249631318,0.4139865882030929,0.9448987799973186,0.6520311033650623,0.4672411434824237,0.5252044509987934,0.8404362631039555,0.5619892869328851,y_mom,0.8904362631039555,still_ambiguous,middle_band_or_conflicting_evidence,still_ambiguous,high_score_but_conflicting_cross_task_or_recent_evidence,False,False,0.10119584588784625,0.0483870967741936,0.5
FRED_Employment_NSA,total.private.services.trade_transportation_utilities.wholesale_nsa_pct_chg_zscore_3m_lag_1m,ambiguous,,"nsa_first_y_mom,nsa_revised_y_mom",False,False,0,2,nsa_revised_y_mom,0.01930913190589,0.147547766669424,0.0003612301318316,0.0105956272437409,0.5028571428571429,0.5644257938637515,673,total.private.services.trade_transportation_utilities.wholesale_nsa,pct_chg,zscore_3m,lag_1m,pct_chg -> zscore_3m -> lag_1m,135,73,20,42,False,True,-0.1189774937482634,-0.1272034988603536,60,120,0.5161290322580645,0.4913793103448275,60,120,0.1272034988603536,0.0028571428571428,0.0161290322580645,0.147547766669424,0.5407407407407407,True,False,0.93283281941279,0.4627069932941015,0.9861911784421504,0.0341868883228314,0.0480098481739844,0.7042498994503285,0.8389604520771212,0.1730375264962344,y_mom,0.8889604520771213,still_ambiguous,middle_band_or_conflicting_evidence,still_ambiguous,high_score_but_conflicting_cross_task_or_recent_evidence,False,True,0.10119584588784625,0.0483870967741936,0.5
FRED_Employment_NSA,total.private.goods.construction.specialty_nsa_symlog_rolling_std_6m_lag_3m,ambiguous,,"nsa_first_y_mom,nsa_revised_y_mom",False,False,0,2,nsa_revised_y_mom,-0.0063556652915179,0.1557053894530841,0.0003981979337088,-9.832023972866644e-05,0.5664217071791973,0.9994749754048412,596,total.private.goods.construction.specialty_nsa,symlog,rolling_std_6m,lag_3m,symlog -> rolling_std_6m -> lag_3m,135,74,20,41,False,True,-0.1114754098360655,-0.0811099401173875,60,120,0.4449388209121245,0.4304783092324806,60,120,0.1114754098360655,0.0664217071791972,0.0695216907675194,0.1557053894530841,0.5481481481481482,True,False,0.979621933235018,0.3955111536882441,0.9844483174688295,0.6644322295213836,0.5478046778826426,0.1470706529025338,0.8361484372404095,0.5201402711240544,y_mom,0.8861484372404096,still_ambiguous,middle_band_or_conflicting_evidence,still_ambiguous,high_score_but_conflicting_cross_task_or_recent_evidence,False,False,0.10119584588784625,0.0483870967741936,0.5
FRED_Employment_NSA,total.private_nsa_symlog_zscore_3m_lag_1m,ambiguous,,"nsa_first_y_mom,nsa_revised_y_mom",False,False,0,2,nsa_revised_y_mom,0.0425733335006751,0.1558618868778002,0.0001506598345509,0.0071283153507846,0.5432967032967033,0.7753336193638813,673,total.private_nsa,symlog,zscore_3m,lag_1m,symlog -> zscore_3m -> lag_1m,135,68,29,38,False,True,0.097026951931092,0.1089869244166591,60,120,0.5261401557285874,0.4588431590656285,60,120,0.1089869244166591,0.0432967032967033,0.0411568409343715,0.1558618868778002,0.5037037037037037,True,False,0.981230727979622,0.3855207335431778,0.9971846091969432,0.4771417080037538,0.274244289426891,0.6139562944094383,0.8359230061703307,0.4334905287829887,y_mom,0.8859230061703307,still_ambiguous,middle_band_or_conflicting_evidence,still_ambiguous,high_score_but_conflicting_cross_task_or_recent_evidence,False,True,0.10119584588784625,0.0483870967741936,0.5
FRED_Employment_NSA,total.government.federal_nsa_rolling_mean_3m_lag_6m,ambiguous,,"nsa_first_y_mom,nsa_revised_y_mom",False,False,0,2,nsa_revised_y_mom,-0.0002191729374338,0.14426188088754,0.0005046529513503,-0.0001732057239924,0.5663736263736263,0.9994749754048412,673,total.government.federal_nsa,raw,rolling_mean_3m,lag_6m,rolling_mean_3m -> lag_6m,135,50,23,62,False,True,0.131258253389714,-0.0314729279033922,60,120,0.561179087875417,0.5597886540600667,60,120,0.131258253389714,0.0663736263736263,0.061179087875417,0.14426188088754,0.3703703703703703,True,False,0.912722885105242,0.4784453263993431,0.980560396836037,0.6641640970639496,0.4744904937765011,0.1470706529025338,0.8342932419043365,0.4943596470810595,y_mom,0.8842932419043366,still_ambiguous,middle_band_or_conflicting_evidence,still_ambiguous,high_score_but_conflicting_cross_task_or_recent_evidence,False,False,0.10119584588784625,0.0483870967741936,0.5
FRED_Employment_NSA,total.government.local.excluding_education_nsa_pct_chg_zscore_3m_lag_6m,ambiguous,,"nsa_first_y_mom,nsa_revised_y_mom",False,False,0,2,nsa_revised_y_mom,0.0234394075499199,0.1511362632740222,0.0002493747454566,-0.0026000840515554,0.5991208791208791,0.982894740314159,673,total.government.local.excluding_education_nsa,pct_chg,zscore_3m,lag_6m,pct_chg -> zscore_3m -> lag_6m,135,68,20,47,False,True,-0.1149763823284246,-0.1016183443614705,60,120,0.4004449388209121,0.4176863181312569,60,120,0.1149763823284246,0.099120879120879,0.0995550611790878,0.1511362632740222,0.5037037037037037,True,False,0.951333958975734,0.4118653346106473,0.99155382759083,0.8446842740313715,0.7561209136916974,0.3688832283147875,0.8305639141709729,0.7185268887691688,y_mom,0.8805639141709729,still_ambiguous,middle_band_or_conflicting_evidence,still_ambiguous,high_score_but_conflicting_cross_task_or_recent_evidence,False,False,0.10119584588784625,0.0483870967741936,0.5
FRED_Employment_NSA,total.private.services.professional_business.professional_technical.accounting_nsa_pct_chg_zscore_3m_lag_6m,ambiguous,,"nsa_first_y_mom,nsa_revised_y_mom",False,False,0,2,nsa_revised_y_mom,0.0219247809873398,0.1583412853119448,0.0029096244164492,-0.0054220324984106,0.5226757369614512,0.9994749754048412,422,total.private.services.professional_business.professional_technical.accounting_nsa,pct_chg,zscore_3m,lag_6m,pct_chg -> zscore_3m -> lag_6m,135,64,32,39,False,True,-0.0045568213392609,0.1086917645181243,60,120,0.5394883203559511,0.5193109196999166,60,120,0.1086917645181243,0.0226757369614512,0.039488320355951,0.1583412853119448,0.4740740740740741,True,False,0.9928944898779998,0.3838784726974134,0.9391339321624884,0.2603566161683872,0.2540692107782793,0.1470706529025338,0.8289867723216924,0.2354988316286787,y_mom,0.8789867723216924,still_ambiguous,middle_band_or_conflicting_evidence,still_ambiguous,high_score_but_conflicting_cross_task_or_recent_evidence,False,True,0.10119584588784625,0.0483870967741936,0.5
FRED_Employment_NSA,total.private.goods.mining_logging.mining.support_nsa_diff_zscore_3m_lag_6m,ambiguous,,nsa_revised_y_mom,False,True,0,2,nsa_revised_y_mom,0.0269182767970554,0.1527856163132055,0.004109650115442,0.018911363574167,0.530454042081949,0.3284685542172137,425,total.private.goods.mining_logging.mining.support_nsa,diff,zscore_3m,lag_6m,diff -> zscore_3m -> lag_6m,135,34,19,82,False,True,0.1201444845790497,0.0087540953436053,60,120,0.4527252502780867,0.5250278086763069,60,120,0.1201444845790497,0.030454042081949,0.0472747497219132,0.1527856163132055,0.2518518518518518,True,False,0.9624614559592438,0.4330778705351033,0.9204987263708272,0.34475130714573,0.336958008480372,0.8043973723019171,0.8287846551431115,0.4339528656440921,y_mom,0.8787846551431115,still_ambiguous,middle_band_or_conflicting_evidence,still_ambiguous,high_score_but_conflicting_cross_task_or_recent_evidence,False,True,0.10119584588784625,0.0483870967741936,0.5
