ds,actual,predicted,error,lower_50,upper_50,lower_80,upper_80,lower_95,upper_95,in_50_interval,in_80_interval,in_95_interval,n_train_samples,n_features
2019-08-01,334.0,183.19387276969402,150.80612723030598,16.400000922757556,256.9528126261869,-139.8475214151433,472.77028633384725,-404.5133409418145,479.4104957422011,False,True,True,353,60
2019-09-01,432.0,747.681586445219,-315.68158644521895,565.5079348398401,822.8027568674295,329.6670450080188,1023.0933967749731,164.23034642917742,1043.8982094177259,False,True,True,354,60
2019-10-01,1013.0,879.9756365147724,133.02436348522758,676.8737115010755,954.7002808432424,461.7021034570214,1135.640434126883,386.89647190335285,1170.7446722886516,False,True,True,355,60
2019-11-01,662.0,444.64225584268917,217.35774415731083,233.78513761656149,523.5737188762355,46.81182489305178,655.2612529430228,-36.430033628355375,706.0614880411371,False,False,True,356,60
2019-12-01,-282.0,-128.56550853363603,-153.43449146636397,-360.34093116020824,14.968959580164636,-523.7400257267534,92.20117436777872,-607.3530390958767,122.11561573055133,True,True,True,357,60
2020-01-01,-3240.0,-2554.030535491563,-685.9694645084369,-2785.164370347224,-2400.154283420309,-2937.73155246183,-2333.2638525901484,-3000.1554517816576,-2310.313182079691,False,False,False,358,60
2020-02-01,895.0,735.0587356516621,159.94126434833788,529.531433588995,896.3357598289039,329.58823393646617,955.2901637774139,265.320761110635,978.063132079762,True,True,True,359,60
2020-03-01,-193.0,656.0743548851301,-849.0743548851301,455.0269393228158,823.7655893934447,220.0258850093578,899.2645466688501,-23.32647304152067,965.6087979692852,False,False,False,360,60
2020-04-01,-19733.0,592.2889748054979,-20325.2889748055,331.0941097677203,788.5897716831984,11.354089067521954,897.4627608108387,-126.13759482343914,916.0524640249719,False,False,False,361,60
2020-05-01,2271.0,199.81877630796927,2071.181223692031,-124.89301982040737,399.85671770516603,-475.5877213358249,507.8249051521691,-3058.0617372630063,527.6049322741768,False,False,False,362,60
2020-06-01,5171.0,673.3954809249697,4497.60451907503,189.12142335084638,873.4334223221664,-146.85033321389687,979.5692389498279,-19566.53079586424,1218.911395025767,False,False,False,363,60
2020-07-01,587.0,-500.4104309112361,1087.410430911236,-1018.2333802908383,-297.06457190590567,-1363.8057353293939,-181.69753245784938,-20740.336707700448,1866.1891599070793,False,False,True,364,60
2020-08-01,1498.0,13.12514865526446,1484.8748513447356,-495.3298127404582,240.8455545355247,-850.2701557628934,2055.5198345339313,-20203.862720587567,4484.685943196604,False,True,True,365,60
2020-09-01,1257.0,541.3437439500098,715.6562560499902,167.10451639551292,1018.7265660566246,-315.73828120778273,2882.019966757159,-19673.9708792022,5078.749869150746,False,True,True,366,62
2020-10-01,1604.0,688.6080778758113,915.3919221241887,340.3650653126466,1877.6215741190485,-125.60739743439501,3306.044105752466,-19058.708093696685,5543.822858786448,True,True,True,367,62
2020-11-01,546.0,285.32920714877025,260.67079285122975,-64.29459189636037,1625.8556856723712,-488.56321199908086,2902.7652350254248,-19395.360788637485,5141.528607720665,True,True,True,368,62
2020-12-01,-228.0,-46.080651743222525,-181.91934825677748,-395.91564350683353,1309.925384572965,-819.9730708910737,2569.486148194402,-19746.470119211357,4812.2232021686,True,True,True,369,62
2021-01-01,-2850.0,-2349.141647748298,-500.85835225170194,-2699.11180157875,-993.1356114321106,-3064.2682890323304,220.68658581907675,-22163.19532755186,2518.483256151738,False,True,True,370,62
2021-02-01,999.0,813.6531255946243,185.34687440537573,472.10433560420404,2169.6591619108117,164.65612820610295,3339.503596408102,-19002.79379760408,5681.314908118502,True,True,True,371,62
2021-03-01,1474.0,829.7991935976487,644.2008064023513,629.644234359376,2342.5649937958838,258.13583987110985,3457.882618681821,-18982.745568619266,5697.460976121526,True,True,True,372,63
2021-04-01,998.0,1003.0054158199237,-5.005415819923655,833.7167532186337,2515.771216018159,567.4525576550418,3735.7288932689703,-18797.186450086443,5807.5432562961205,True,True,True,373,63
2021-05-01,987.0,788.7813253597266,198.21867464027343,750.0717445344455,2302.858636795312,528.6891372315896,3527.2229222812243,-19003.621038728972,5584.457510302692,True,True,True,374,63
2021-06-01,1132.0,600.0368154259655,531.9631845740345,723.1348584599049,2065.1245381204562,341.6985862852541,3338.4784123474633,-2149.2957779550666,5397.2169503396135,True,True,True,375,63
2021-07-01,-47.0,-972.5988900234142,925.5988900234142,-846.9625088448668,114.57709289346099,-1226.169016672896,641.7205966176352,-1284.968004793677,3824.5812448902334,True,True,True,376,63
2021-08-01,386.0,125.30006104960064,260.69993895039937,293.4111351846904,1065.8560878746046,-128.9846716363823,1513.7947162822827,-187.0690537206621,2102.1552155274753,True,True,True,377,63
2021-09-01,826.0,815.2939164524358,10.706083547564162,783.6717239982328,1733.4931379130903,567.3471157685962,2004.5284580941357,496.71151453777566,2424.161134035316,True,True,True,378,67
2021-10-01,1535.0,873.8881993740382,661.1118006259618,842.2660069198351,1548.7430401547522,630.8468353421234,1849.8286927734557,509.3024489238034,2726.9840422457196,True,True,True,379,67
2021-11-01,787.0,487.09774162159954,299.90225837840046,412.6340746127089,1132.1343182663227,250.58274437142597,1446.4495229871634,121.34159875797826,2340.193584493281,True,True,True,380,67
2021-12-01,166.0,-16.758938862120743,182.75893886212074,-45.291447416258094,340.13555811387744,-250.97727948756287,940.7360671775579,-384.6973548590811,1834.9799469835837,True,True,True,381,67
2022-01-01,-2645.0,-2787.1348326788757,142.13483267887568,-2814.6838406618303,-2430.2403357028775,-3024.4612635732237,-1851.6088400419007,-3155.073248675836,-1147.1461905951635,True,True,True,382,67
2022-02-01,1442.0,917.4779811622838,524.5220188377162,938.2361828938442,1274.372478138282,680.1515502679355,1825.0713447025582,551.4521191999631,2500.7626252368964,False,True,True,383,67
2022-03-01,971.0,815.4807285233682,155.51927147663184,836.8252366501526,1406.009639959478,678.5546438667363,1764.043357585001,451.8365474885927,2402.9414765289825,True,True,True,384,60
2022-04-01,1045.0,833.2005746903958,211.7994253096042,864.4536975664862,1423.7294861265054,820.5932827189814,1779.9962264188198,577.4878289809449,2473.8863732187656,True,True,True,385,60
2022-05-01,790.0,766.252804360458,23.747195639542042,817.4518436925257,1158.3175073644652,775.3683071711052,1385.9299576925455,526.6781682468095,2406.938602888828,False,True,True,386,60
2022-06-01,919.0,581.614338073344,337.385661926656,620.4985034810753,906.7850999828725,566.9409381717265,1189.2868765341527,343.20938619541073,1335.1803775834337,False,True,True,387,60
2022-07-01,-443.0,-440.7784316894993,-2.221568310500686,-401.89426628176807,-119.5554558553527,-479.6969852809623,141.85264357144177,-671.05626691067,185.02266634350082,False,True,True,388,60
2022-08-01,323.0,258.0494804826871,64.9505195173129,296.93364589041835,581.4587319858153,219.13092689122414,827.191918384603,28.60845718321019,883.8505785156872,True,True,True,389,60
2022-09-01,501.0,685.9604845765296,-184.96048457652955,735.3926600899882,1007.0828898521872,677.8230401814733,1245.4882624974423,456.51946127705264,1310.3785266012276,False,False,True,390,66
2022-10-01,1296.0,689.8754777276265,606.1245222723735,757.7512915242738,1008.7451927373611,688.6471348424066,1236.7303959636265,499.3926991574882,1263.6275296416406,False,False,False,391,66
2022-11-01,621.0,591.8055347819338,29.19446521806617,679.6993033570748,862.4337955341935,596.2345841337408,1133.5722193950464,407.159890919301,1150.1433159371586,False,True,True,392,66
2022-12-01,-219.0,-18.69901204670306,-200.30098795329695,59.892463254821465,237.87413084380734,-62.36214253882308,527.844506744726,-203.79123118622238,573.7896234754622,False,False,False,393,66
2023-01-01,-1927.0,-2607.9153848540846,680.9153848540846,-2561.6456025062334,-2354.2125269868197,-2745.6238215478957,-2034.4839548376513,-2796.906254570438,-2015.4267493319194,False,False,False,394,66
2023-02-01,1111.0,723.9818051584456,387.0181948415544,750.9998076685456,980.9835831570541,538.7217969316491,1305.411353988996,520.2590740044541,1325.705832823241,False,True,True,395,66
2023-03-01,562.0,447.84977140962275,114.15022859037725,413.74912885395185,722.439177286722,252.8676944854629,1029.2793202401733,226.46872178931596,1135.3628995594383,True,True,True,396,66
2023-04-01,820.0,725.402821250933,94.59717874906698,691.3021786952621,1046.3270488292908,518.4088054650399,1306.8323700814835,416.5551444437381,1516.9738561930867,True,True,True,397,66
2023-05-01,969.0,802.6995797665509,166.30042023344913,756.7250532367945,1123.6238073449085,595.555911782116,1369.7714940392943,488.5999912061735,1609.0027522024602,True,True,True,398,66
2023-06-01,657.0,708.2677108538342,-51.26771085383416,695.4502787225686,1030.8878831076313,502.207271299485,1288.2409360041806,394.1681222934568,1514.5708832897435,False,True,True,399,66
2023-07-01,-837.0,-578.1025755670437,-258.8974244329563,-596.4492614469727,-255.40347089775173,-784.1630151213928,18.147103686359287,-894.1908235395317,170.10529591614022,False,False,True,400,66
2023-08-01,176.0,275.3280540849055,-99.32805408490549,247.133241842572,604.8040286127214,41.22880680206248,871.5777333383085,-47.51585114492502,1017.4733358642807,False,True,True,401,66
2023-09-01,699.0,480.84318277292357,218.15681722707643,399.66467159609283,706.1565647618115,257.9298147075799,1066.8195053230406,157.99927754309306,1267.0541321640649,True,True,True,402,61
2023-10-01,983.0,694.3220394277553,288.67796057224473,552.9732346592705,944.9509721235065,471.4086713624116,1260.8275859422663,423.6348358822596,1677.7250831126412,False,True,True,403,61
2023-11-01,477.0,299.46051285875956,177.53948714124044,162.97048986163793,534.5552566354793,123.26792629782676,851.6053682734445,56.89505099848154,1285.5110452308998,True,True,True,404,61
2023-12-01,-233.0,-257.25804622152015,24.258046221520146,-336.06804534061854,-32.272607574609935,-405.7908550553541,198.17581607321893,-516.4654030717511,746.6676088898678,True,True,True,405,61
2024-01-01,-2602.0,-2796.882003870086,194.882003870086,-2871.1149349884286,-2572.0250763212157,-2923.7592235546563,-2438.11197483335,-3056.089360720317,-1669.0302885999301,True,True,True,406,61
2024-02-01,929.0,639.5820296932111,289.4179703067889,565.9005602759878,853.3793890419649,534.8038537181374,997.8456703215702,497.25219541471654,1767.433744963367,False,True,True,407,61
2024-03-01,663.0,614.3319831771746,48.66801682282539,584.8857904206282,813.2151586302795,507.0521219305256,879.5972600850721,466.02627427776434,1068.9891965747486,True,True,True,408,66
2024-04-01,798.0,864.1117350235587,-66.11173502355871,834.6655422670124,1057.67327673578,745.2827296027822,1090.6155563669704,517.8377966560872,1163.9250366390856,False,True,True,409,66
2024-05-01,902.0,786.1308282429519,115.8691717570481,715.0282132928132,943.3167632792836,665.7660596207544,1000.4778815334308,439.8568898754804,1077.9413326436409,True,True,True,410,66
2024-06-01,474.0,516.7570898724439,-42.757089872443885,434.5911828211134,647.9903967331717,396.55956040285827,729.27271347205,173.26385089202296,808.5418700586661,True,True,True,411,66
2024-07-01,-947.0,-979.7853642323946,32.78536423239461,-1053.6269604608121,-854.5722251692799,-1090.82816682043,-777.397574377215,-1319.9633468718866,-699.0428933106523,True,True,True,412,66
2024-08-01,205.0,97.44277064761414,107.55722935238586,40.7027962840346,220.8642172011024,11.270672313403992,238.4832391042266,-217.707021071809,376.98071184062655,True,True,True,413,66
2024-09-01,527.0,591.4595410125211,-64.45954101252107,540.4475112393246,717.5620272297396,505.2874426783109,788.228157716037,309.7627187200068,870.9974822055335,False,True,True,414,66
2024-10-01,830.0,867.9432341197374,-37.94323411973744,813.6018848130078,998.6403562053358,769.7877718142656,1064.7118508232534,590.236022247472,1106.0241775581633,True,True,True,415,66
2024-11-01,553.0,423.3565598108663,129.64344018913368,354.50898372518947,554.6356784610766,314.1440015068359,602.5084006168621,143.0750245413471,654.6646315433941,True,True,True,416,66
2024-12-01,-102.0,-138.50595514751265,36.50595514751265,-218.74414326506428,-11.924782063224626,-245.69896335478117,31.5338086070268,-418.7874904170319,46.08600405612222,True,True,True,417,66
2025-01-01,-3367.0,-2618.207013127082,-748.7929868729179,-2700.6442451893595,-2495.3302989348467,-2719.138705224805,-2452.880891205097,-2752.776330087651,-2443.5160906422616,False,False,False,418,66
2025-02-01,892.0,864.1697903181316,27.830209681868382,774.3110881416452,993.2592278800162,769.4820661830192,1029.4959122401167,670.638189747375,1038.6627125706539,True,True,True,419,66
2025-03-01,523.0,617.0378653091375,-94.03786530913749,527.1791631326511,737.7153884937516,501.36149197522445,780.3750478699025,-153.5643146772436,792.7003689817077,False,True,True,420,65
2025-04-01,810.0,760.8756771533908,49.124322846609175,665.0232498855589,870.9988943179117,608.7703882470845,916.7902090420572,-101.5900175294405,945.6845021011262,True,True,True,421,65
2025-05-01,648.0,778.5617076088214,-130.5617076088214,663.1507912852687,887.4115751019908,623.9824830485882,918.8500903111059,-83.90398707400993,963.5969622540952,False,True,True,422,65
2025-06-01,511.0,207.71747571531608,303.2825242846839,95.64009356386674,303.07313961662317,44.175166896802466,348.60720053455543,-639.7609868618129,397.95719665156105,False,False,False,423,65
2025-07-01,-1248.0,-1100.6248743891394,-147.37512561086055,-1210.9462424149724,-1024.9237214003742,-1264.1671832076531,-937.8429608463846,-1913.371858552642,-867.2339753449394,False,True,True,424,65
2025-08-01,183.0,175.81005185576623,7.189948144233767,65.62651020644114,238.00927063614537,15.607063648701171,394.0613764987115,-632.312044072587,459.969123033753,True,True,True,425,65
2025-09-01,322.0,420.46502037626004,-98.46502037626004,319.4330146498263,573.5637640563857,126.31946914015128,676.5925493341547,-424.9640981870587,898.2036583426532,True,True,True,426,62
2025-10-01,679.0,611.5681707475178,67.4318292524822,510.3571144142845,812.1508773669858,187.40904940325663,949.4688688773562,-424.7096862193612,1523.6942917524593,True,True,True,427,62
2025-11-01,241.0,240.82349426062507,0.17650573937493164,204.29897046809236,453.48464564545594,-183.3356270836361,642.6238858871303,-795.454362706254,1152.9496152655665,True,True,True,428,62
2025-12-01,,-209.72695740580954,,-264.9136423266285,17.162123705114283,-588.2260387816308,202.1139347758897,-993.3413445636684,741.688072618754,,,,429,62
