ds,actual,nsa_predicted,predicted_adjustment,perfect_adjustment,predicted,error
2021-06-01,850.0,981.4704128826896,-364.6098445554929,-298.0,616.8605683271967,233.1394316728033
2021-07-01,943.0,168.39182697398044,1254.1263334099635,1076.0,1422.518160383944,-479.51816038394395
2021-08-01,235.0,815.1667259021399,-135.64891851556604,-77.0,679.5178073865738,-444.51780738657385
2021-09-01,194.0,975.3365187524583,-379.920705222252,-460.0,595.4158135302064,-401.4158135302064
2021-10-01,531.0,921.2685245081956,-811.2727164582656,-1027.0,109.99580804993002,421.00419195007
2021-11-01,210.0,757.2210880875464,-266.05252332241145,-568.0,491.16856476513493,-281.16856476513493
2021-12-01,199.0,326.85430979469174,329.56450568362317,127.0,656.4188154783149,-457.41881547831485
2022-01-01,467.0,-2121.002163147409,3053.341088003685,3291.0,932.3389248562758,-465.33892485627575
2022-02-01,678.0,810.880364028679,-676.199654598583,-779.0,134.68070943009593,543.3192905699041
2022-03-01,431.0,835.1241144385964,-568.8965028177195,-363.0,266.2276116208769,164.77238837912307
2022-04-01,428.0,1265.51548262351,-842.0872922441479,-643.0,423.42819037936215,4.5718096206378505
2022-05-01,390.0,938.1327955385588,-607.1226664990007,-419.0,331.010129039558,58.989870960441976
2022-06-01,372.0,817.7792152535104,-350.8590912493127,-572.0,466.9201240041977,-94.9201240041977
2022-07-01,528.0,-492.64764399829255,1217.3544225250157,913.0,724.7067785267232,-196.70677852672316
2022-08-01,315.0,194.83951578368405,-123.54159690922387,6.0,71.29791887446018,243.70208112553982
2022-09-01,263.0,478.7756473762588,-396.45205482635333,-168.0,82.32359254990547,180.67640745009453
2022-10-01,261.0,816.5228851959531,-855.8068641835833,-911.0,-39.283978987630235,300.28397898763023
2022-11-01,263.0,592.2707543171023,-328.38573083737657,-311.0,263.8850234797257,-0.885023479725703
2022-12-01,223.0,-15.17181989370882,287.7476456559242,467.0,272.5758257622154,-49.5758257622154
2023-01-01,517.0,-2680.8228126234544,3102.4027408522197,3022.0,421.5799282287653,95.42007177123469
2023-02-01,311.0,753.2083850343968,-697.4187806547121,-808.0,55.78960437968465,255.21039562031535
2023-03-01,236.0,633.8088321892319,-520.0503330850977,-284.0,113.75849910413422,122.24150089586578
2023-04-01,253.0,1023.840708589918,-794.8565159294334,-639.0,228.9841926604846,24.01580733951539
2023-05-01,339.0,734.7298414234315,-562.4930998351188,-581.0,172.23674158831273,166.76325841168727
2023-06-01,209.0,761.9065500151962,-396.4987955967888,-488.0,365.4077544184074,-156.40775441840742
2023-07-01,187.0,-1039.3331760288938,1154.5408710235668,1006.0,115.20769499467292,71.79230500532708
2023-08-01,187.0,115.47298657295188,-96.8064251265018,-81.0,18.66656144645009,168.3334385535499
2023-09-01,336.0,422.6522231246178,-349.30345487371903,-249.0,73.34876825089879,262.6512317491012
2023-10-01,150.0,860.9573967879213,-867.1977841852338,-916.0,-6.240387397312475,156.24038739731247
2023-11-01,164.0,277.5597117474163,-324.7976131084347,-313.0,-47.23790136101837,211.23790136101837
2023-12-01,216.0,-280.97448839268964,324.7422682342182,383.0,43.76777984152858,172.23222015847142
2024-01-01,353.0,-2652.604716925641,3085.8089891942714,2988.0,433.2042722686306,-80.20427226863058
2024-02-01,275.0,727.1892675903373,-720.2385545556593,-866.0,6.95071303467796,268.04928696532204
2024-03-01,303.0,285.1362447753645,-465.7376649280733,-356.0,-180.60142015270878,483.6014201527088
2024-04-01,175.0,865.8483272163317,-758.9955911887187,-628.0,106.85273602761299,68.14726397238701
2024-05-01,272.0,777.6007184096057,-566.7513404998672,-645.0,210.84937790973856,61.150622090261436
