ds,actual,nsa_predicted,predicted_adjustment,perfect_adjustment,predicted,error
2021-06-01,850.0,638.8758734035488,-364.6098445554929,-298.0,274.2660288480559,575.7339711519442
2021-07-01,943.0,-84.34741600844727,1254.1263334099635,1076.0,1169.7789174015163,-226.7789174015163
2021-08-01,235.0,546.4954873597735,-135.64891851556604,-77.0,410.84656884420747,-175.84656884420747
2021-09-01,194.0,780.141310469595,-379.920705222252,-460.0,400.22060524734303,-206.22060524734303
2021-10-01,531.0,964.2472943094411,-811.2727164582656,-1027.0,152.97457785117558,378.0254221488244
2021-11-01,210.0,521.1717456113049,-266.05252332241145,-568.0,255.11922228889347,-45.11922228889347
2021-12-01,199.0,84.1719677272456,329.56450568362317,127.0,413.73647341086877,-214.73647341086877
2022-01-01,467.0,-2031.970542212858,3053.341088003685,3291.0,1021.370545790827,-554.370545790827
2022-02-01,678.0,798.4071857971597,-676.199654598583,-779.0,122.2075311985767,555.7924688014233
2022-03-01,431.0,734.0521352807527,-568.8965028177195,-363.0,165.15563246303327,265.84436753696673
2022-04-01,428.0,1056.5601729178402,-842.0872922441479,-643.0,214.47288067369232,213.52711932630768
2022-05-01,390.0,792.8929435452474,-607.1226664990007,-419.0,185.77027704624663,204.22972295375337
2022-06-01,372.0,596.5897512249524,-350.8590912493127,-572.0,245.73065997563964,126.26934002436036
2022-07-01,528.0,-207.864859678405,1217.3544225250157,913.0,1009.4895628466107,-481.48956284661074
2022-08-01,315.0,269.1786557601425,-123.54159690922387,6.0,145.6370588509186,169.3629411490814
2022-09-01,263.0,645.1253119884778,-396.45205482635333,-168.0,248.67325716212451,14.326742837875486
2022-10-01,261.0,874.1984675580809,-855.8068641835833,-911.0,18.39160337449755,242.60839662550245
2022-11-01,263.0,451.6986657593672,-328.38573083737657,-311.0,123.31293492199063,139.68706507800937
2022-12-01,223.0,20.52255743289433,287.7476456559242,467.0,308.27020308881856,-85.27020308881856
2023-01-01,517.0,-2375.035705602618,3102.4027408522197,3022.0,727.3670352496019,-210.36703524960194
2023-02-01,311.0,801.4375242331375,-697.4187806547121,-808.0,104.01874357842541,206.98125642157459
2023-03-01,236.0,598.3534391556607,-520.0503330850977,-284.0,78.30310607056299,157.696893929437
2023-04-01,253.0,827.644852801069,-794.8565159294334,-639.0,32.78833687163558,220.21166312836442
2023-05-01,339.0,580.5959261460871,-562.4930998351188,-581.0,18.10282631096834,320.89717368903166
2023-06-01,209.0,729.1535067529192,-396.4987955967888,-488.0,332.65471115613036,-123.65471115613036
2023-07-01,187.0,-880.552037942847,1154.5408710235668,1006.0,273.9888330807197,-86.9888330807197
2023-08-01,187.0,260.88148291160417,-96.8064251265018,-81.0,164.0750577851024,22.924942214897612
2023-09-01,336.0,326.5133441130578,-349.30345487371903,-249.0,-22.790110760661207,358.7901107606612
2023-10-01,150.0,833.2882534651842,-867.1977841852338,-916.0,-33.90953072004959,183.9095307200496
2023-11-01,164.0,326.3969357661415,-324.7976131084347,-313.0,1.5993226577068071,162.4006773422932
2023-12-01,216.0,-381.21070168608645,324.7422682342182,383.0,-56.468433451868236,272.46843345186824
2024-01-01,353.0,-2357.126102534992,3085.8089891942714,2988.0,728.6828866592796,-375.6828866592796
2024-02-01,275.0,966.9064007804166,-720.2385545556593,-866.0,246.66784622475723,28.332153775242773
2024-03-01,303.0,449.17594408492135,-465.7376649280733,-356.0,-16.56172084315193,319.56172084315193
2024-04-01,175.0,775.9451411136647,-758.9955911887187,-628.0,16.94954992494604,158.05045007505396
2024-05-01,272.0,612.2404479634149,-566.7513404998672,-645.0,45.489107463547725,226.51089253645227
2024-06-01,206.0,500.929124200188,-415.3791351211976,-341.0,85.54998907899045,120.45001092100955
2024-07-01,114.0,-1016.6766890188889,1123.8909785279666,1029.0,107.21428950907773,6.78571049092227
2024-08-01,142.0,283.303294647439,-93.5449306467086,-121.0,189.75836400073038,-47.75836400073038
2024-09-01,254.0,520.7213279503454,-328.6068608142361,-206.0,192.11446713610934,61.88553286389066
2024-10-01,12.0,817.4011925333335,-877.2676232669794,-814.0,-59.86643073364587,71.86643073364587
2024-11-01,227.0,400.3674728184168,-322.3632960683734,-298.0,78.00417675004337,148.99582324995663
2024-12-01,256.0,-412.2893790419622,336.76315651469304,337.0,-75.52622252726917,331.52622252726917
2025-01-01,143.0,-2559.4229643744466,3065.6271026653294,2995.0,506.20413829088284,-363.20413829088284
2025-02-01,151.0,716.5072319586742,-750.3125352734411,-740.0,-33.80530331476689,184.8053033147669
2025-03-01,228.0,543.7906210129796,-441.0658480681491,-328.0,102.72477294483053,125.27522705516947
2025-04-01,177.0,749.5782877367212,-729.5444520799732,-728.0,20.03383565674801,156.966164343252
2025-05-01,139.0,480.4067930740715,-584.3436284165748,-587.0,-103.93683534250329,242.9368353425033
2025-06-01,147.0,512.1775210041087,-400.0265990590128,-370.0,112.15092194509589,34.84907805490411
2025-07-01,73.0,-1073.1166183541045,1104.3046097505833,1139.0,31.187991396478765,41.812008603521235
2025-08-01,22.0,181.7809970063141,-99.21190891486631,-178.0,82.56908809144778,-60.56908809144778
2025-09-01,119.0,463.0929153226041,-303.2996795858626,-198.0,159.7932357367415,-40.79323573674151
2025-10-01,-138.0,653.4115597599275,-864.2086052212293,-817.0,-210.79704546130176,72.79704546130176
2025-11-01,64.0,490.7238835387743,-317.33448817925364,-177.0,173.38939535952068,-109.38939535952068
2025-12-01,50.0,-447.522902910059,336.8120431835599,242.0,-110.71085972649905,160.71085972649905
2026-01-01,130.0,-2732.482505524149,3051.049020534229,2779.0,318.5665150100799,-188.5665150100799
2026-02-01,-92.0,707.5253948818372,-748.1840684726266,-655.0,-40.65867359078936,-51.34132640921064
2026-03-01,178.0,602.4103664424061,-416.1112118652974,-393.0,186.29915457710877,-8.299154577108766
2026-04-01,,777.6539642404307,-729.203577797889,,48.450386442541685,
2026-05-01,,8.031610699822938,-584.9299132020922,,-576.8983025022692,
