ds,actual,nsa_predicted,predicted_adjustment,perfect_adjustment,predicted,error
2023-04-01,253.0,827.644852801069,-783.46875,-639.0,44.176102801068964,208.82389719893104
2023-05-01,339.0,580.5959261460871,-647.15625,-581.0,-66.5603238539129,405.5603238539129
2023-06-01,209.0,729.1535067529192,-387.4848484848485,-488.0,341.66865826807066,-132.66865826807066
2023-07-01,187.0,-880.552037942847,1243.5151515151515,1006.0,362.96311357230445,-175.96311357230445
2023-08-01,187.0,260.88148291160417,-61.121212121212125,-81.0,199.76027079039204,-12.760270790392042
2023-09-01,336.0,326.5133441130578,-536.4545454545455,-249.0,-209.94120134148767,545.9412013414876
2023-10-01,150.0,833.2882534651842,-633.7878787878788,-916.0,199.50037467730544,-49.500374677305444
2023-11-01,164.0,326.3969357661415,-204.5151515151515,-313.0,121.88178425099,42.118215749010005
2023-12-01,216.0,-381.21070168608645,279.6666666666667,383.0,-101.54403501941977,317.54403501941977
2024-01-01,353.0,-2357.126102534992,2880.757575757576,2988.0,523.6314732225842,-170.6314732225842
2024-02-01,275.0,966.9064007804166,-543.6470588235294,-866.0,423.25934195688717,-148.25934195688717
2024-03-01,303.0,449.17594408492135,-617.6060606060606,-356.0,-168.43011652113927,471.43011652113927
2024-04-01,175.0,775.9451411136647,-779.0909090909091,-628.0,-3.145767977244418,178.14576797724442
2024-05-01,272.0,612.2404479634149,-645.1515151515151,-645.0,-32.91106718810022,304.9110671881002
2024-06-01,206.0,500.929124200188,-390.44117647058823,-341.0,110.4879477295998,95.5120522704002
2024-07-01,114.0,-1016.6766890188889,1236.5294117647059,1029.0,219.852722745817,-105.852722745817
2024-08-01,142.0,283.303294647439,-61.705882352941174,-121.0,221.59741229449781,-79.59741229449781
2024-09-01,254.0,520.7213279503454,-528.0,-206.0,-7.278672049654574,261.2786720496546
2024-10-01,12.0,817.4011925333335,-642.0882352941177,-814.0,175.31295723921585,-163.31295723921585
2024-11-01,227.0,400.3674728184168,-207.7058823529412,-298.0,192.6615904654756,34.3384095345244
2024-12-01,256.0,-412.2893790419622,282.70588235294116,337.0,-129.58349668902105,385.58349668902105
2025-01-01,143.0,-2559.4229643744466,2883.9117647058824,2995.0,324.48880033143587,-181.48880033143587
2025-02-01,151.0,716.5072319586742,-552.8571428571429,-740.0,163.6500891015313,-12.650089101531307
2025-03-01,228.0,543.7906210129796,-609.9117647058823,-328.0,-66.1211436929027,294.1211436929027
2025-04-01,177.0,749.5782877367212,-774.6470588235294,-728.0,-25.06877108680817,202.06877108680817
2025-05-01,139.0,480.4067930740715,-645.1470588235294,-587.0,-164.74026574945788,303.7402657494579
2025-06-01,147.0,512.1775210041087,-389.0285714285714,-370.0,123.1489495755373,23.8510504244627
2025-07-01,73.0,-1073.1166183541045,1230.6,1139.0,157.4833816458954,-84.4833816458954
2025-08-01,22.0,181.7809970063141,-63.4,-178.0,118.38099700631409,-96.38099700631409
2025-09-01,119.0,463.0929153226041,-518.8,-198.0,-55.70708467739587,174.70708467739587
2025-10-01,-138.0,653.4115597599275,-647.0,-817.0,6.411559759927513,-144.4115597599275
2025-11-01,64.0,490.7238835387743,-210.28571428571428,-177.0,280.43816925306004,-216.43816925306004
2025-12-01,50.0,-447.522902910059,284.25714285714287,242.0,-163.2657600529161,213.2657600529161
2026-01-01,130.0,-2732.482505524149,2887.0857142857144,2779.0,154.60320876156538,-24.603208761565384
2026-02-01,-92.0,707.5253948818372,-558.0555555555555,-655.0,149.46983932628166,-241.46983932628166
2026-03-01,178.0,602.4103664424061,-601.8571428571429,-393.0,0.5532235852632539,177.44677641473675
2026-04-01,,777.6539642404307,-773.3142857142857,,4.339678526145008,
2026-05-01,,8.031610699822938,-643.4857142857143,,-635.4541035858913,
