RMSE,MAE,MSE,STD_Actual,STD_Pred,STD_Ratio,Diff_STD_Actual,Diff_STD_Pred,Diff_STD_Ratio,Corr_Level,Corr_Diff,Diff_Sign_Accuracy,Tail_MAE,Extreme_Hit_Rate,NonCovid_RMSE,NonCovid_MAE,NonCovid_MSE,NonCovid_STD_Actual,NonCovid_STD_Pred,NonCovid_STD_Ratio,NonCovid_Diff_STD_Actual,NonCovid_Diff_STD_Pred,NonCovid_Diff_STD_Ratio,NonCovid_Corr_Level,NonCovid_Corr_Diff,NonCovid_Diff_Sign_Accuracy,NonCovid_Tail_MAE,NonCovid_Extreme_Hit_Rate,CovidOnly_RMSE,CovidOnly_MAE,CovidOnly_MSE,CovidOnly_STD_Actual,CovidOnly_STD_Pred,CovidOnly_STD_Ratio,CovidOnly_Diff_STD_Actual,CovidOnly_Diff_STD_Pred,CovidOnly_Diff_STD_Ratio,CovidOnly_Corr_Level,CovidOnly_Corr_Diff,CovidOnly_Diff_Sign_Accuracy,CovidOnly_Tail_MAE,CovidOnly_Extreme_Hit_Rate,N,N_NonCovid,N_Covid
234.78824592530611,186.11950056926108,55125.52042468202,189.22220170244944,240.86441666774158,1.2729183705752412,170.24293651443026,314.8117380375857,1.8491911880931484,0.48278841487376856,0.4515448631179537,0.6842105263157895,263.6840450390576,0.3333333333333333,234.78824592530611,186.11950056926108,55125.52042468202,189.22220170244944,240.86441666774158,1.2729183705752412,170.24293651443026,314.8117380375857,1.8491911880931484,0.48278841487376856,0.4515448631179537,0.6842105263157895,263.6840450390576,0.3333333333333333,,,,,,,,,,,,,,,58,58,0
