RMSE,MAE,MSE,STD_Actual,STD_Pred,STD_Ratio,Diff_STD_Actual,Diff_STD_Pred,Diff_STD_Ratio,Corr_Level,Corr_Diff,Diff_Sign_Accuracy,Tail_MAE,Extreme_Hit_Rate,NonCovid_RMSE,NonCovid_MAE,NonCovid_MSE,NonCovid_STD_Actual,NonCovid_STD_Pred,NonCovid_STD_Ratio,NonCovid_Diff_STD_Actual,NonCovid_Diff_STD_Pred,NonCovid_Diff_STD_Ratio,NonCovid_Corr_Level,NonCovid_Corr_Diff,NonCovid_Diff_Sign_Accuracy,NonCovid_Tail_MAE,NonCovid_Extreme_Hit_Rate,CovidOnly_RMSE,CovidOnly_MAE,CovidOnly_MSE,CovidOnly_STD_Actual,CovidOnly_STD_Pred,CovidOnly_STD_Ratio,CovidOnly_Diff_STD_Actual,CovidOnly_Diff_STD_Pred,CovidOnly_Diff_STD_Ratio,CovidOnly_Corr_Level,CovidOnly_Corr_Diff,CovidOnly_Diff_Sign_Accuracy,CovidOnly_Tail_MAE,CovidOnly_Extreme_Hit_Rate,N,N_NonCovid,N_Covid
234.4839149233552,182.72149886790086,54982.706357783274,189.22220170244944,245.84083951633258,1.2992177308184774,170.24293651443026,346.6566046207492,2.0362466233150625,0.5003215921026757,0.48761902237233795,0.6842105263157895,254.07108750347706,0.3333333333333333,234.4839149233552,182.72149886790086,54982.706357783274,189.22220170244944,245.84083951633258,1.2992177308184774,170.24293651443026,346.6566046207492,2.0362466233150625,0.5003215921026757,0.48761902237233795,0.6842105263157895,254.07108750347706,0.3333333333333333,,,,,,,,,,,,,,,58,58,0
