RMSE,MAE,MSE,STD_Actual,STD_Pred,STD_Ratio,Diff_STD_Actual,Diff_STD_Pred,Diff_STD_Ratio,Corr_Level,Corr_Diff,Diff_Sign_Accuracy,Tail_MAE,Extreme_Hit_Rate,NonCovid_RMSE,NonCovid_MAE,NonCovid_MSE,NonCovid_STD_Actual,NonCovid_STD_Pred,NonCovid_STD_Ratio,NonCovid_Diff_STD_Actual,NonCovid_Diff_STD_Pred,NonCovid_Diff_STD_Ratio,NonCovid_Corr_Level,NonCovid_Corr_Diff,NonCovid_Diff_Sign_Accuracy,NonCovid_Tail_MAE,NonCovid_Extreme_Hit_Rate,CovidOnly_RMSE,CovidOnly_MAE,CovidOnly_MSE,CovidOnly_STD_Actual,CovidOnly_STD_Pred,CovidOnly_STD_Ratio,CovidOnly_Diff_STD_Actual,CovidOnly_Diff_STD_Pred,CovidOnly_Diff_STD_Ratio,CovidOnly_Corr_Level,CovidOnly_Corr_Diff,CovidOnly_Diff_Sign_Accuracy,CovidOnly_Tail_MAE,CovidOnly_Extreme_Hit_Rate,N,N_NonCovid,N_Covid
235.61107880199242,182.18947489302508,55512.58045423868,189.22220170244944,251.08219080615515,1.3269171827996173,170.24293651443026,340.63533530038865,2.000877935229433,0.5009588337835302,0.46272670193278215,0.7017543859649122,229.26345656666155,0.3333333333333333,235.61107880199242,182.18947489302508,55512.58045423868,189.22220170244944,251.08219080615515,1.3269171827996173,170.24293651443026,340.63533530038865,2.000877935229433,0.5009588337835302,0.46272670193278215,0.7017543859649122,229.26345656666155,0.3333333333333333,,,,,,,,,,,,,,,58,58,0
