ds,actual,nsa_predicted,predicted_adjustment,perfect_adjustment,predicted,error
2021-06-01,850.0,638.8758734035488,-687.2754892250732,-298.0,-48.399615821524435,898.3996158215244
2021-07-01,943.0,-84.34741600844727,-542.5708812470207,1076.0,-626.9182972554679,1569.918297255468
2021-08-01,235.0,546.4954873597735,-359.7140712243948,-77.0,186.78141613537872,48.21858386462128
2021-09-01,194.0,780.141310469595,1217.7116199551929,-460.0,1997.852930424788,-1803.852930424788
2021-10-01,531.0,964.2472943094411,-148.65299378520623,-1027.0,815.5943005242349,-284.5943005242349
2021-11-01,210.0,521.1717456113049,-401.3856062424136,-568.0,119.78613936889133,90.21386063110867
2021-12-01,199.0,84.1719677272456,-863.1246596426431,127.0,-778.9526919153975,977.9526919153975
2022-01-01,467.0,-2031.970542212858,-265.89788082213386,3291.0,-2297.868423034992,2764.868423034992
2022-02-01,678.0,798.4071857971597,301.2001340032068,-779.0,1099.6073198003664,-421.60731980036644
2022-03-01,431.0,734.0521352807527,3034.7024219861196,-363.0,3768.7545572668723,-3337.7545572668723
2022-04-01,428.0,1056.5601729178402,-641.5885156656055,-643.0,414.97165725223465,13.02834274776535
2022-05-01,390.0,792.8929435452474,-481.8244172843722,-419.0,311.06852626087516,78.93147373912484
2022-06-01,372.0,596.5897512249524,-753.6139163936308,-572.0,-157.02416516867845,529.0241651686785
2022-07-01,528.0,-207.864859678405,-503.2245809773061,913.0,-711.0894406557111,1239.089440655711
2022-08-01,315.0,269.1786557601425,-335.88808917253687,6.0,-66.70943341239439,381.7094334123944
2022-09-01,263.0,645.1253119884778,1187.6357615150919,-168.0,1832.7610735035696,-1569.7610735035696
2022-10-01,261.0,874.1984675580809,-82.19083758410996,-911.0,792.0076299739709,-531.0076299739709
2022-11-01,263.0,451.6986657593672,-410.5663512040931,-311.0,41.13231455527409,221.8676854447259
2022-12-01,223.0,20.52255743289433,-914.1972316352062,467.0,-893.6746742023118,1116.674674202312
2023-01-01,517.0,-2375.035705602618,-398.068370391969,3022.0,-2773.1040759945868,3290.1040759945868
2023-02-01,311.0,801.4375242331375,247.41786748424096,-808.0,1048.8553917173786,-737.8553917173786
2023-03-01,236.0,598.3534391556607,3143.188635941415,-284.0,3741.542075097076,-3505.542075097076
2023-04-01,253.0,827.644852801069,-724.5850770518645,-639.0,103.0597757492045,149.9402242507955
2023-05-01,339.0,580.5959261460871,-457.3797586566883,-581.0,123.2161674893988,215.7838325106012
2023-06-01,209.0,729.1535067529192,-719.7093905067537,-488.0,9.444116246165436,199.55588375383456
