ds,actual,nsa_predicted,predicted_adjustment,perfect_adjustment,predicted,error
2021-06-01,850.0,765.6426125425008,-387.0,-298.0,378.64261254250084,471.35738745749916
2021-07-01,943.0,-53.421180905593374,-171.0,1076.0,-224.42118090559336,1167.4211809055932
2021-08-01,235.0,571.1862828075475,-60.0,-77.0,511.1862828075475,-276.1862828075475
2021-09-01,194.0,915.2310814341492,1410.0,-460.0,2325.231081434149,-2131.231081434149
2021-10-01,531.0,1051.1805875059883,170.0,-1027.0,1221.1805875059883,-690.1805875059883
2021-11-01,210.0,759.291075387789,-229.0,-568.0,530.291075387789,-320.29107538778896
2021-12-01,199.0,218.81306151727463,-736.0,127.0,-517.1869384827254,716.1869384827254
2022-01-01,467.0,-2675.8278824591016,19.0,3291.0,-2656.8278824591016,3123.8278824591016
2022-02-01,678.0,861.8650418359128,775.0,-779.0,1636.865041835913,-958.865041835913
2022-03-01,431.0,902.7481586199902,3470.0,-363.0,4372.74815861999,-3941.74815861999
2022-04-01,428.0,1204.0370829074002,-420.0,-643.0,784.0370829074002,-356.0370829074002
2022-05-01,390.0,925.6282273840574,-48.0,-419.0,877.6282273840574,-487.62822738405737
2022-06-01,372.0,627.9684789573554,-508.0,-572.0,119.96847895735539,252.0315210426446
2022-07-01,528.0,-621.0688398701395,-279.0,913.0,-900.0688398701395,1428.0688398701395
2022-08-01,315.0,315.9932785332414,-158.0,6.0,157.99327853324138,157.00672146675862
2022-09-01,263.0,490.86178347152,1490.0,-168.0,1980.86178347152,-1717.86178347152
2022-10-01,261.0,585.3887270745987,500.0,-911.0,1085.3887270745986,-824.3887270745986
2022-11-01,263.0,617.8567043177464,34.0,-311.0,651.8567043177464,-388.85670431774645
2022-12-01,223.0,-178.80282069672896,-825.0,467.0,-1003.802820696729,1226.802820696729
2023-01-01,517.0,-2624.5168547806825,-482.0,3022.0,-3106.5168547806825,3623.5168547806825
2023-02-01,311.0,614.7952531991453,-44.0,-808.0,570.7952531991453,-259.79525319914535
2023-03-01,236.0,571.0417834293424,2780.0,-284.0,3351.0417834293426,-3115.0417834293426
2023-04-01,253.0,907.6417799798476,-1021.0,-639.0,-113.35822002015243,366.35822002015243
2023-05-01,339.0,572.7751643722014,-576.0,-581.0,-3.2248356277985977,342.2248356277986
2023-06-01,209.0,512.3379757148308,-935.0,-488.0,-422.6620242851692,631.6620242851692
2023-07-01,187.0,-1078.2434619558594,-715.0,1006.0,-1793.2434619558594,1980.2434619558594
2023-08-01,187.0,144.56773907257664,-706.0,-81.0,-561.4322609274234,748.4322609274234
2023-09-01,336.0,505.64237534486745,695.0,-249.0,1200.6423753448676,-864.6423753448676
2023-10-01,150.0,833.8266290345177,-305.0,-916.0,528.8266290345177,-378.82662903451774
2023-11-01,164.0,321.8002339810325,-392.0,-313.0,-70.19976601896752,234.19976601896752
2023-12-01,216.0,-288.214468202791,-1054.0,383.0,-1342.214468202791,1558.214468202791
2024-01-01,353.0,-2396.1801319247197,-449.0,2988.0,-2845.1801319247197,3198.1801319247197
2024-02-01,275.0,611.6516236263667,331.0,-866.0,942.6516236263667,-667.6516236263667
2024-03-01,303.0,368.09651988539895,2970.0,-356.0,3338.096519885399,-3035.096519885399
2024-04-01,175.0,874.7741176693767,-826.0,-628.0,48.774117669376665,126.22588233062334
2024-05-01,272.0,791.9963987381959,-244.0,-645.0,547.9963987381959,-275.9963987381959
2024-06-01,206.0,509.07682636349017,-527.0,-341.0,-17.92317363650983,223.92317363650983
2024-07-01,114.0,-1020.996502037734,-480.0,1029.0,-1500.996502037734,1614.996502037734
2024-08-01,142.0,208.04584785779784,-323.0,-121.0,-114.95415214220216,256.95415214220213
2024-09-01,254.0,492.3493806000087,1024.0,-206.0,1516.3493806000088,-1262.3493806000088
2024-10-01,12.0,799.6865426854689,-86.0,-814.0,713.6865426854689,-701.6865426854689
2024-11-01,227.0,501.6130487450837,-214.0,-298.0,287.6130487450837,-60.61304874508369
2024-12-01,256.0,-109.91048197296384,-924.0,337.0,-1033.910481972964,1289.910481972964
2025-01-01,143.0,-2559.530244747073,-423.0,2995.0,-2982.530244747073,3125.530244747073
2025-02-01,151.0,797.9601372750683,258.0,-740.0,1055.9601372750683,-904.9601372750683
2025-03-01,228.0,537.9809434343027,2909.0,-328.0,3446.980943434303,-3218.980943434303
2025-04-01,177.0,720.1073793079324,-952.0,-728.0,-231.89262069206757,408.89262069206757
2025-05-01,139.0,540.5864132241039,-568.0,-587.0,-27.41358677589608,166.41358677589608
2025-06-01,147.0,317.28824579752,-868.0,-370.0,-550.71175420248,697.71175420248
2025-07-01,73.0,-1180.132081062427,-785.0,1139.0,-1965.132081062427,2038.132081062427
2025-08-01,22.0,14.099827987652972,-539.0,-178.0,-524.9001720123471,546.9001720123471
2025-09-01,119.0,464.6766164695168,860.0,-198.0,1324.6766164695168,-1205.6766164695168
2025-10-01,-138.0,663.630201391127,-400.0,-817.0,263.630201391127,-401.630201391127
2025-11-01,64.0,582.1842535431655,-400.0,-177.0,182.18425354316548,-118.18425354316548
2025-12-01,50.0,-243.3430810508569,-428.0,242.0,-671.3430810508569,721.3430810508569
2026-01-01,130.0,-2806.824964571459,-525.0,2779.0,-3331.824964571459,3461.824964571459
2026-02-01,-92.0,785.3690171535953,-11.0,-655.0,774.3690171535953,-866.3690171535953
2026-03-01,178.0,668.8912284886077,2742.0,-393.0,3410.891228488608,-3232.891228488608
2026-04-01,,894.5631531571394,-777.0,,117.56315315713937,
2026-05-01,,850.8110307612443,-450.0,,400.8110307612443,
