RMSE,MAE,MSE,STD_Actual,STD_Pred,STD_Ratio,Diff_STD_Actual,Diff_STD_Pred,Diff_STD_Ratio,Corr_Level,Corr_Diff,Diff_Sign_Accuracy,Tail_MAE,Extreme_Hit_Rate,NonCovid_RMSE,NonCovid_MAE,NonCovid_MSE,NonCovid_STD_Actual,NonCovid_STD_Pred,NonCovid_STD_Ratio,NonCovid_Diff_STD_Actual,NonCovid_Diff_STD_Pred,NonCovid_Diff_STD_Ratio,NonCovid_Corr_Level,NonCovid_Corr_Diff,NonCovid_Diff_Sign_Accuracy,NonCovid_Tail_MAE,NonCovid_Extreme_Hit_Rate,CovidOnly_RMSE,CovidOnly_MAE,CovidOnly_MSE,CovidOnly_STD_Actual,CovidOnly_STD_Pred,CovidOnly_STD_Ratio,CovidOnly_Diff_STD_Actual,CovidOnly_Diff_STD_Pred,CovidOnly_Diff_STD_Ratio,CovidOnly_Corr_Level,CovidOnly_Corr_Diff,CovidOnly_Diff_Sign_Accuracy,CovidOnly_Tail_MAE,CovidOnly_Extreme_Hit_Rate,N,N_NonCovid,N_Covid,Directional_Accuracy,Acceleration_Accuracy,N_Backtest
126.63078005141033,85.84864194560151,16035.35445642866,189.22220170244944,169.9049364734252,0.8979122689873332,170.24293651443026,79.23888561502764,0.46544595175207837,0.7629080798423487,0.37308936530362563,0.6842105263157895,134.25555555555556,0.5,126.63078005141033,85.84864194560151,16035.35445642866,189.22220170244944,169.9049364734252,0.8979122689873332,170.24293651443026,79.23888561502764,0.46544595175207837,0.7629080798423487,0.37308936530362563,0.6842105263157895,134.25555555555556,0.5,,,,,,,,,,,,,,,58,58,0,0.9827586206896551,0.6842105263157895,58
