Forecast,N,RMSE,MAE,MSE,ME_Bias,MedAE,SMAPE_pct,Directional_Accuracy,Acceleration_Accuracy,STD_Ratio,Diff_STD_Ratio,Corr_Level,Corr_Diff,Diff_Sign_Accuracy,Tail_MAE,Extreme_Hit_Rate,NonCovid_RMSE,NonCovid_MAE,NonCovid_MSE,NonCovid_ME_Bias,NonCovid_MedAE,NonCovid_SMAPE_pct,NonCovid_Directional_Accuracy,NonCovid_Acceleration_Accuracy,NonCovid_STD_Ratio,NonCovid_Diff_STD_Ratio,NonCovid_Corr_Level,NonCovid_Corr_Diff,NonCovid_Diff_Sign_Accuracy,NonCovid_Tail_MAE,NonCovid_Extreme_Hit_Rate,CovidOnly_RMSE,CovidOnly_MAE,CovidOnly_MSE,CovidOnly_ME_Bias,CovidOnly_MedAE,CovidOnly_SMAPE_pct,CovidOnly_Directional_Accuracy,CovidOnly_Acceleration_Accuracy,CovidOnly_STD_Ratio,CovidOnly_Diff_STD_Ratio,CovidOnly_Corr_Level,CovidOnly_Corr_Diff,CovidOnly_Diff_Sign_Accuracy,CovidOnly_Tail_MAE,CovidOnly_Extreme_Hit_Rate,N_NonCovid,N_Covid
Panel_Kalman_Router,58,126.67575288711807,86.05001105432626,16046.7463695182,20.22627524928997,58.75,39.99748137728118,0.9827586206896551,0.6842105263157895,0.8986414222227391,0.4720330597447194,0.7627136778762826,0.37944675994246657,0.6842105263157895,134.25555555555556,0.5,126.67575288711807,86.05001105432626,16046.7463695182,20.22627524928997,58.75,39.99748137728118,0.9827586206896551,0.6842105263157895,0.8986414222227391,0.4720330597447194,0.7627136778762826,0.37944675994246657,0.6842105263157895,134.25555555555556,0.5,,,,,,,,,,,,,,,,58,0
Panel_Consensus_Mean,58,128.3352403202097,87.62931034482759,16469.933908045976,22.939655172413797,52.375,43.08866481839211,0.9655172413793104,0.7017543859649122,0.9041079294433247,0.43911538794879723,0.7588247447571775,0.2937365017025783,0.7017543859649122,134.25555555555556,0.5,128.3352403202097,87.62931034482759,16469.933908045976,22.939655172413797,52.375,43.08866481839211,0.9655172413793104,0.7017543859649122,0.9041079294433247,0.43911538794879723,0.7588247447571775,0.2937365017025783,0.7017543859649122,134.25555555555556,0.5,,,,,,,,,,,,,,,,58,0
Kalman_Fusion_NSA,58,132.60207801901694,97.67273887429616,17583.311094961453,36.71273484335647,71.8271969465248,45.43834714315913,0.9827586206896551,0.6842105263157895,0.7678741602342793,0.6799874683196563,0.739827852483492,0.32753896524069026,0.6842105263157895,158.54129581136385,0.16666666666666666,132.60207801901694,97.67273887429616,17583.311094961453,36.71273484335647,71.8271969465248,45.43834714315913,0.9827586206896551,0.6842105263157895,0.7678741602342793,0.6799874683196563,0.739827852483492,0.32753896524069026,0.6842105263157895,158.54129581136385,0.16666666666666666,,,,,,,,,,,,,,,,58,0
Baseline_Consensus,58,144.02861305765026,101.27586206896552,20744.241379310344,33.44827586206897,68.5,47.08174907103278,0.9655172413793104,0.6666666666666666,0.8161666296888671,0.41256314171820835,0.6849141288684327,0.033181972848877125,0.6666666666666666,161.2,0.3333333333333333,144.02861305765026,101.27586206896552,20744.241379310344,33.44827586206897,68.5,47.08174907103278,0.9655172413793104,0.6666666666666666,0.8161666296888671,0.41256314171820835,0.6849141288684327,0.033181972848877125,0.6666666666666666,161.2,0.3333333333333333,,,,,,,,,,,,,,,,58,0
Baseline_Champion,58,227.90829975529505,185.16057716388423,51942.193097349416,73.34215334763495,152.37662615577742,94.31719145612395,0.8620689655172413,0.6140350877192983,1.2440576125307519,1.8626282255769302,0.5012696419848856,0.4692547416863138,0.6140350877192983,272.2710875034771,0.3333333333333333,227.90829975529505,185.16057716388423,51942.193097349416,73.34215334763495,152.37662615577742,94.31719145612395,0.8620689655172413,0.6140350877192983,1.2440576125307519,1.8626282255769302,0.5012696419848856,0.4692547416863138,0.6140350877192983,272.2710875034771,0.3333333333333333,,,,,,,,,,,,,,,,58,0
