ds,actual,nsa_predicted,predicted_adjustment,perfect_adjustment,predicted,error
2026-03-01,178.0,629.8265841437845,-598.9366691670413,-393.0,30.889914976743285,147.11008502325672
2026-04-01,,879.8591193885607,-771.1868290768325,,108.67229031172815,
2026-05-01,,715.2380238342579,-642.0815925090307,,73.15643132522723,
