ds,actual,nsa_predicted,predicted_adjustment,perfect_adjustment,predicted,error
2026-03-01,178.0,629.8265841437845,-328.0,-393.0,301.82658414378454,-123.82658414378454
2026-04-01,,879.8591193885607,-728.0,,151.85911938856066,
2026-05-01,,715.2380238342579,-587.0,,128.2380238342579,
