ds,actual,nsa_predicted,predicted_adjustment,perfect_adjustment,predicted,error
2021-06-01,850.0,765.6426125425008,-303.0,-298.0,462.64261254250084,387.35738745749916
2021-07-01,943.0,-53.421180905593374,1172.0,1076.0,1118.5788190944065,-175.57881909440653
2021-08-01,235.0,571.1862828075475,-164.0,-77.0,407.1862828075475,-172.1862828075475
2021-09-01,194.0,915.2310814341492,-476.0,-460.0,439.23108143414925,-245.23108143414925
2021-10-01,531.0,1051.1805875059883,-967.0,-1027.0,84.18058750598834,446.81941249401166
2021-11-01,210.0,759.291075387789,-272.0,-568.0,487.29107538778896,-277.29107538778896
2021-12-01,199.0,218.81306151727463,188.0,127.0,406.8130615172746,-207.8130615172746
2022-01-01,467.0,-2675.8278824591016,2822.0,3291.0,146.1721175408984,320.8278824591016
2022-02-01,678.0,861.8650418359128,-599.0,-779.0,262.86504183591285,415.13495816408715
2022-03-01,431.0,902.7481586199902,-407.0,-363.0,495.74815861999025,-64.74815861999025
2022-04-01,428.0,1204.0370829074002,-823.0,-643.0,381.0370829074002,46.96291709259981
2022-05-01,390.0,925.6282273840574,-414.0,-419.0,511.62822738405737,-121.62822738405737
2022-06-01,372.0,627.9684789573554,-298.0,-572.0,329.9684789573554,42.03152104264461
2022-07-01,528.0,-621.0688398701395,1076.0,913.0,454.9311601298605,73.06883987013953
2022-08-01,315.0,315.9932785332414,-77.0,6.0,238.99327853324138,76.00672146675862
2022-09-01,263.0,490.86178347152,-460.0,-168.0,30.861783471520027,232.13821652847997
2022-10-01,261.0,585.3887270745987,-1027.0,-911.0,-441.6112729254013,702.6112729254013
2022-11-01,263.0,617.8567043177464,-568.0,-311.0,49.85670431774645,213.14329568225355
2022-12-01,223.0,-178.80282069672896,127.0,467.0,-51.80282069672896,274.802820696729
2023-01-01,517.0,-2624.5168547806825,3291.0,3022.0,666.4831452193175,-149.48314521931752
2023-02-01,311.0,614.7952531991453,-779.0,-808.0,-164.20474680085465,475.20474680085465
2023-03-01,236.0,571.0417834293424,-363.0,-284.0,208.04178342934244,27.958216570657555
2023-04-01,253.0,907.6417799798476,-643.0,-639.0,264.64177997984757,-11.64177997984757
2023-05-01,339.0,572.7751643722014,-419.0,-581.0,153.7751643722014,185.2248356277986
2023-06-01,209.0,512.3379757148308,-572.0,-488.0,-59.662024285169196,268.6620242851692
2023-07-01,187.0,-1078.2434619558594,913.0,1006.0,-165.2434619558594,352.2434619558594
2023-08-01,187.0,144.56773907257664,6.0,-81.0,150.56773907257664,36.43226092742336
2023-09-01,336.0,505.64237534486745,-168.0,-249.0,337.64237534486745,-1.642375344867446
2023-10-01,150.0,833.8266290345177,-911.0,-916.0,-77.17337096548226,227.17337096548226
2023-11-01,164.0,321.8002339810325,-311.0,-313.0,10.800233981032477,153.19976601896752
2023-12-01,216.0,-288.214468202791,467.0,383.0,178.785531797209,37.21446820279101
2024-01-01,353.0,-2396.1801319247197,3022.0,2988.0,625.8198680752803,-272.8198680752803
2024-02-01,275.0,611.6516236263667,-808.0,-866.0,-196.3483763736333,471.3483763736333
2024-03-01,303.0,368.09651988539895,-284.0,-356.0,84.09651988539895,218.90348011460105
2024-04-01,175.0,874.7741176693767,-639.0,-628.0,235.77411766937666,-60.774117669376665
2024-05-01,272.0,791.9963987381959,-581.0,-645.0,210.99639873819592,61.00360126180408
2024-06-01,206.0,509.07682636349017,-488.0,-341.0,21.07682636349017,184.92317363650983
2024-07-01,114.0,-1020.996502037734,1006.0,1029.0,-14.99650203773399,128.996502037734
2024-08-01,142.0,208.04584785779784,-81.0,-121.0,127.04584785779784,14.954152142202162
2024-09-01,254.0,492.3493806000087,-249.0,-206.0,243.34938060000871,10.650619399991285
2024-10-01,12.0,799.6865426854689,-916.0,-814.0,-116.31345731453109,128.3134573145311
2024-11-01,227.0,501.6130487450837,-313.0,-298.0,188.6130487450837,38.38695125491631
2024-12-01,256.0,-109.91048197296384,383.0,337.0,273.08951802703615,-17.08951802703615
2025-01-01,143.0,-2559.530244747073,2988.0,2995.0,428.4697552529269,-285.4697552529269
2025-02-01,151.0,797.9601372750683,-866.0,-740.0,-68.03986272493171,219.0398627249317
2025-03-01,228.0,537.9809434343027,-356.0,-328.0,181.98094343430273,46.01905656569727
2025-04-01,177.0,720.1073793079324,-628.0,-728.0,92.10737930793243,84.89262069206757
2025-05-01,139.0,540.5864132241039,-645.0,-587.0,-104.41358677589608,243.41358677589608
2025-06-01,147.0,317.28824579752,-341.0,-370.0,-23.711754202479995,170.71175420248
2025-07-01,73.0,-1180.132081062427,1029.0,1139.0,-151.132081062427,224.132081062427
2025-08-01,22.0,14.099827987652972,-121.0,-178.0,-106.90017201234703,128.900172012347
2025-09-01,119.0,464.6766164695168,-206.0,-198.0,258.6766164695168,-139.67661646951677
2025-10-01,-138.0,663.630201391127,-814.0,-817.0,-150.369798608873,12.369798608872998
2025-11-01,64.0,582.1842535431655,-298.0,-177.0,284.1842535431655,-220.18425354316548
2025-12-01,50.0,-243.3430810508569,337.0,242.0,93.65691894914309,-43.65691894914309
2026-01-01,130.0,-2806.824964571459,2995.0,2779.0,188.17503542854092,-58.17503542854092
2026-02-01,-92.0,785.3690171535953,-740.0,-655.0,45.36901715359534,-137.36901715359534
2026-03-01,178.0,668.8912284886077,-328.0,-393.0,340.8912284886077,-162.89122848860768
2026-04-01,,894.5631531571394,-728.0,,166.56315315713937,
2026-05-01,,850.8110307612443,-587.0,,263.8110307612443,
