ds,actual,nsa_predicted,predicted_adjustment,perfect_adjustment,predicted,error
2021-06-01,850.0,765.6426125425008,-384.4193548387097,-298.0,381.22325770379115,468.77674229620885
2021-07-01,943.0,-53.421180905593374,1259.5806451612902,1076.0,1206.1594642556968,-263.1594642556968
2021-08-01,235.0,571.1862828075475,-62.774193548387096,-77.0,508.41208925916044,-273.41208925916044
2021-09-01,194.0,915.2310814341492,-550.8064516129032,-460.0,364.42462982124607,-170.42462982124607
2021-10-01,531.0,1051.1805875059883,-612.1612903225806,-1027.0,439.01929718340773,91.98070281659227
2021-11-01,210.0,759.291075387789,-189.3548387096774,-568.0,569.9362366781115,-359.9362366781115
2021-12-01,199.0,218.81306151727463,278.5483870967742,127.0,497.36144861404887,-298.36144861404887
2022-01-01,467.0,-2675.8278824591016,2862.967741935484,3291.0,187.1398594763823,279.8601405236177
2022-02-01,678.0,861.8650418359128,-528.03125,-779.0,333.83379183591285,344.16620816408715
2022-03-01,431.0,902.7481586199902,-636.5806451612904,-363.0,266.1675134586999,164.8324865413001
2022-04-01,428.0,1204.0370829074002,-788.0,-643.0,416.0370829074002,11.96291709259981
2022-05-01,390.0,925.6282273840574,-654.516129032258,-419.0,271.1120983517993,118.88790164820068
2022-06-01,372.0,627.9684789573554,-381.71875,-572.0,246.2497289573554,125.75027104264461
2022-07-01,528.0,-621.0688398701395,1253.84375,913.0,632.7749101298605,-104.77491012986047
2022-08-01,315.0,315.9932785332414,-63.21875,6.0,252.77452853324138,62.22547146675862
2022-09-01,263.0,490.86178347152,-547.96875,-168.0,-57.10696652847997,320.10696652848
2022-10-01,261.0,585.3887270745987,-625.125,-911.0,-39.736272925401295,300.7362729254013
2022-11-01,263.0,617.8567043177464,-201.1875,-311.0,416.66920431774645,-153.66920431774645
2022-12-01,223.0,-178.80282069672896,273.8125,467.0,95.00967930327104,127.99032069672896
2023-01-01,517.0,-2624.5168547806825,2876.34375,3022.0,251.82689521931752,265.1731047806825
2023-02-01,311.0,614.7952531991453,-535.6363636363636,-808.0,79.15888956278172,231.84111043721828
2023-03-01,236.0,571.0417834293424,-628.03125,-284.0,-56.989466570657555,292.98946657065756
2023-04-01,253.0,907.6417799798476,-783.46875,-639.0,124.17302997984757,128.82697002015243
2023-05-01,339.0,572.7751643722014,-647.15625,-581.0,-74.3810856277986,413.3810856277986
2023-06-01,209.0,512.3379757148308,-387.4848484848485,-488.0,124.8531272299823,84.1468727700177
2023-07-01,187.0,-1078.2434619558594,1243.5151515151515,1006.0,165.2716895592921,21.7283104407079
2023-08-01,187.0,144.56773907257664,-61.121212121212125,-81.0,83.44652695136452,103.55347304863548
2023-09-01,336.0,505.64237534486745,-536.4545454545455,-249.0,-30.81217010967805,366.81217010967805
2023-10-01,150.0,833.8266290345177,-633.7878787878788,-916.0,200.03875024663898,-50.03875024663898
2023-11-01,164.0,321.8002339810325,-204.5151515151515,-313.0,117.28508246588098,46.714917534119024
2023-12-01,216.0,-288.214468202791,279.6666666666667,383.0,-8.547801536124325,224.54780153612433
2024-01-01,353.0,-2396.1801319247197,2880.757575757576,2988.0,484.57744383285626,-131.57744383285626
2024-02-01,275.0,611.6516236263667,-543.6470588235294,-866.0,68.00456480283731,206.9954351971627
2024-03-01,303.0,368.09651988539895,-617.6060606060606,-356.0,-249.50954072066168,552.5095407206617
2024-04-01,175.0,874.7741176693767,-779.0909090909091,-628.0,95.68320857846754,79.31679142153246
2024-05-01,272.0,791.9963987381959,-645.1515151515151,-645.0,146.8448835866808,125.1551164133192
2024-06-01,206.0,509.07682636349017,-390.44117647058823,-341.0,118.63564989290194,87.36435010709806
2024-07-01,114.0,-1020.996502037734,1236.5294117647059,1029.0,215.53290972697187,-101.53290972697187
2024-08-01,142.0,208.04584785779784,-61.705882352941174,-121.0,146.33996550485665,-4.33996550485665
2024-09-01,254.0,492.3493806000087,-528.0,-206.0,-35.650619399991285,289.6506193999913
2024-10-01,12.0,799.6865426854689,-642.0882352941177,-814.0,157.59830739135123,-145.59830739135123
2024-11-01,227.0,501.6130487450837,-207.7058823529412,-298.0,293.90716639214247,-66.90716639214247
2024-12-01,256.0,-109.91048197296384,282.70588235294116,337.0,172.7954003799773,83.20459962002269
2025-01-01,143.0,-2559.530244747073,2883.9117647058824,2995.0,324.38151995880935,-181.38151995880935
2025-02-01,151.0,797.9601372750683,-552.8571428571429,-740.0,245.1029944179254,-94.1029944179254
2025-03-01,228.0,537.9809434343027,-609.9117647058823,-328.0,-71.93082127157959,299.9308212715796
2025-04-01,177.0,720.1073793079324,-774.6470588235294,-728.0,-54.53967951559696,231.53967951559696
2025-05-01,139.0,540.5864132241039,-645.1470588235294,-587.0,-104.56064559942547,243.56064559942547
2025-06-01,147.0,317.28824579752,-389.0285714285714,-370.0,-71.7403256310514,218.7403256310514
2025-07-01,73.0,-1180.132081062427,1230.6,1139.0,50.467918937572904,22.532081062427096
2025-08-01,22.0,14.099827987652972,-63.4,-178.0,-49.300172012347026,71.30017201234702
2025-09-01,119.0,464.6766164695168,-518.8,-198.0,-54.12338353048318,173.12338353048318
2025-10-01,-138.0,663.630201391127,-647.0,-817.0,16.630201391127002,-154.630201391127
2025-11-01,64.0,582.1842535431655,-210.28571428571428,-177.0,371.8985392574512,-307.8985392574512
2025-12-01,50.0,-243.3430810508569,284.25714285714287,242.0,40.91406180628596,9.085938193714043
2026-01-01,130.0,-2806.824964571459,2887.0857142857144,2779.0,80.26074971425533,49.739250285744674
2026-02-01,-92.0,785.3690171535953,-558.0555555555555,-655.0,227.3134615980398,-319.3134615980398
2026-03-01,178.0,668.8912284886077,-601.8571428571429,-393.0,67.03408563146479,110.96591436853521
2026-04-01,,894.5631531571394,-773.3142857142857,,121.24886744285368,
2026-05-01,,850.8110307612443,-643.4857142857143,,207.32531647553003,
