ds,actual,predicted,error,lower_50,upper_50,lower_80,upper_80,lower_95,upper_95,in_50_interval,in_80_interval,in_95_interval,n_train_samples,n_features
2017-09-01,339.0,769.7865096317847,-430.7865096317847,529.9344104752654,893.0593466183831,507.2242998482023,980.6424240841218,363.0602242157075,1005.2713725767563,False,False,False,330,60
2017-10-01,1126.0,838.3546105107287,287.64538948927134,600.8321852635763,961.627447497327,459.78270998087146,1055.3634468842256,386.3500515814958,1077.74233357176,False,False,False,331,60
2017-11-01,501.0,478.64736774745387,22.35263225254613,243.22182041969026,618.4704021649736,50.441855074961836,704.2021304506932,21.88905069725172,725.8747488782014,True,True,True,332,60
2017-12-01,-161.0,-105.62656646842713,-55.37343353157287,-340.01468438087863,40.23578631467906,-533.8320791409192,126.16483914298773,-555.7944987866294,177.73429527051553,True,True,True,333,60
2018-01-01,-2873.0,-2513.8152280877216,-359.1847719122784,-2744.8755758969664,-2353.748149533169,-2940.955109096116,-2282.0238224763066,-2963.983160405924,-2230.1593590072875,False,True,True,334,60
2018-02-01,1223.0,696.5889396805499,526.4110603194501,467.7195738351535,857.6232278909101,275.3651533247886,929.5296772036093,250.7210846600459,979.7218029005631,False,False,False,335,60
2018-03-01,636.0,748.4874495027203,-112.48744950272032,531.3375643633575,946.8885694630475,368.4172771800754,1030.3675029889455,303.8079802556373,1089.161404929139,True,True,True,336,60
2018-04-01,1035.0,1049.8661584565168,-14.866158456516814,948.9559851431693,1288.3571285211694,759.9538682485745,1353.9515497744594,605.2464016490765,1611.637674908356,True,True,True,337,60
2018-05-01,942.0,914.673608374012,27.32639162598798,881.9989043494676,1178.099896481425,738.9236399977067,1228.1708212906426,470.0538515665716,1476.4451248258513,True,True,True,338,60
2018-06-01,671.0,753.340983405669,-82.34098340566902,743.0555051439352,1016.767271513082,639.7354117124669,1074.4214295394886,309.1144458335041,1310.3939682518344,False,True,True,339,60
2018-07-01,-1079.0,-1007.4658513011038,-71.53414869889616,-1018.458481453139,-744.3399328273874,-1123.7968727008176,-686.0581048264899,-1449.5160401462176,-454.3083536545008,False,True,True,340,60
2018-08-01,325.0,4.64164910904067,320.35835089095934,-22.334112293845422,266.37605929471346,-114.43673023027326,326.6479989874238,-437.28695990349263,551.1256182482587,False,True,True,341,60
2018-09-01,515.0,658.1999884370344,-143.19998843703445,567.3002389394941,739.3088701412822,364.86009105996567,996.1424248493679,216.27137942450116,1201.2187586365187,False,True,True,342,60
2018-10-01,1012.0,951.2099034650645,60.790096534935515,824.9562117402517,1022.1330671110736,657.464931397003,1305.2380679073908,540.9171578732014,1476.6184012618821,True,True,True,343,60
2018-11-01,479.0,422.12784074093,56.872159259069974,274.1272447955813,486.0751654431268,126.19462755881369,776.1560051832564,52.216844263413236,944.2674441743202,True,True,True,344,60
2018-12-01,-42.0,-120.05240403108338,78.05240403108338,-266.287393755847,-58.54637396522344,-352.26723000547565,88.82851402445611,-482.0443747535028,401.283882245869,False,True,True,345,60
2019-01-01,-2989.0,-2579.0587046789387,-409.94129532106126,-2720.4424775473226,-2519.722192103491,-2813.8685121678373,-2507.220127815562,-2935.2931980477756,-2060.8707082596584,False,False,False,346,60
2019-02-01,932.0,698.6098806816583,233.3901193183417,557.8861651834602,757.9463932571059,460.31189000440475,773.477166637854,336.67036656748974,1216.3791474363989,False,False,True,347,60
2019-03-01,734.0,954.0085558095911,-220.00855580959114,812.2559107597037,1020.9967435405462,695.0595898766117,1150.3733273911625,531.3266910061778,1469.1198081878647,False,True,True,348,60
2019-04-01,1121.0,948.7176867650426,172.28231323495743,755.1378496464695,1030.6718137522944,689.7575058590512,1202.7591196276437,417.8216711940479,1288.1253920039119,False,True,True,349,60
2019-05-01,641.0,1006.4929456669017,-365.49294566690173,805.8484967000314,1116.5690149209584,746.8455745727244,1266.9985348886044,475.2315153895314,1319.2020190806404,False,False,True,350,60
2019-06-01,678.0,637.7197174956549,40.28028250434511,422.8310553385889,748.3701835819548,327.28406797431956,899.2779750873156,106.45828721828457,945.9965430620206,True,True,True,351,60
2019-07-01,-1124.0,76.49909072132695,-1200.4990907213269,-138.85929688230163,193.44224571328496,-285.6718691947003,338.7280044525879,-448.3457072664421,374.30933733205904,False,False,False,352,60
2019-08-01,334.0,646.4432998799526,-312.44329987995263,428.4756672097206,759.1146342820931,209.11350905428736,909.1026066604206,37.979361355084166,937.1337957250139,False,True,True,353,60
2019-09-01,432.0,585.5685708732419,-153.56857087324192,321.82328282515664,701.5737523013881,109.04848892218149,848.2278776537099,-92.21254927835923,887.451740255582,True,True,True,354,60
2019-10-01,1013.0,1334.9143773740236,-321.9143773740236,1063.7014023826641,1452.1473673200446,857.5425089208667,1572.8745423548835,657.1332572224225,1720.2728920937518,False,True,True,355,60
2019-11-01,662.0,395.3917332440491,266.6082667559509,124.63678084249239,519.5040290943184,-46.672688983248804,607.0929404236558,-206.09009932132608,780.7502479637772,False,False,True,356,60
2019-12-01,-282.0,-72.80989308455226,-209.19010691544776,-344.3350856279041,48.35934518615498,-459.6334368821452,153.85516408589336,-676.2859428494537,312.1729031360421,True,True,True,357,60
2020-01-01,-3240.0,-2547.5310945014844,-692.4689054985156,-2823.7191215348,-2419.5304041765175,-2879.522289619812,-2303.1071323257597,-3163.106024733708,-2162.5227881539,False,False,False,358,60
2020-02-01,895.0,407.33051439937896,487.66948560062104,128.93139020306313,537.1836145414854,73.72697014844078,651.9333516409804,-220.9149169256679,792.8459458031859,False,False,False,359,60
2020-03-01,-193.0,466.85806456433033,-659.8580645643303,189.13388713740568,650.8015477449628,-1.3993189390927796,813.9506157161362,-239.11294435978903,884.8483722057733,False,False,True,360,60
2020-04-01,-19733.0,216.57573668001342,-19949.575736680014,-12.62465462571285,400.83536643529254,-417.4102783508482,599.8201456742523,-579.2075607365861,860.2949503410922,False,False,False,361,60
2020-05-01,2271.0,-683.929944897349,2954.929944897349,-955.3795786179246,-475.6427733579502,-1415.0901506186617,-300.68553590311,-3877.640150290373,-40.210731236270135,False,False,False,362,60
2020-06-01,5171.0,842.5226600001312,4328.4773399998685,236.0834905330397,1143.6234135024858,52.029009431782356,1352.9528336623957,-19110.37923811711,1776.3365707609028,False,False,False,363,60
2020-07-01,587.0,138.81908001706427,448.18091998293573,-491.3500599474071,460.79861790573733,-651.6745705512845,778.8119054961786,-19814.082818100178,3267.796491360029,False,True,True,364,60
2020-08-01,1498.0,334.31477359684203,1163.685226403158,-296.75873825782475,734.9541160674223,-450.4890675229777,3283.369980216638,-19608.85070113452,4673.564898364342,False,True,True,365,60
2020-09-01,1257.0,525.2537927397257,731.7462072602743,75.21463271886421,1130.3954542218694,-247.2496414523191,3479.5308120037193,-19414.71188734257,4922.70120787877,False,True,True,366,63
2020-10-01,1604.0,763.9010068547948,840.0989931452052,370.82249312530195,1989.1799144915774,18.594681298007345,3493.7802769861264,-18992.986857325934,5556.659356016227,True,True,True,367,63
2020-11-01,546.0,236.0158611316381,309.9841388683619,-157.06265259785474,1601.02463254521,-489.7692036196156,2746.2655138053387,-19493.77090239231,5028.774210293071,True,True,True,368,63
2020-12-01,-228.0,-115.33533673109962,-112.66466326890038,-508.41385046059247,1248.5384200057254,-837.8917032756848,2397.783221990246,-19842.48935890624,4671.277205236289,True,True,True,369,63
2021-01-01,-2850.0,-2607.756574872273,-242.24342512772682,-3000.5293164012255,-1248.514053230114,-3326.916940614754,-94.63801615092734,-22335.338150830838,2177.8656033383245,True,True,True,370,63
2021-02-01,999.0,763.6444910656095,235.3555089343905,489.02570432040454,2118.757326837215,58.24253723902291,3266.4313365854205,-18970.303740077037,5527.898052640222,True,True,True,371,63
2021-03-01,1474.0,433.08154809934285,1040.9184519006571,304.76187064594257,1928.794806810425,-134.87787376116466,2986.2727718705005,-19322.254302539746,5192.7564069778655,True,True,True,372,60
2021-04-01,998.0,-1827.9707435605135,2825.9707435605133,-1892.1329462720942,-307.68757953687555,-2263.9935034484993,812.1878841757723,-21722.081480715013,2833.765317715277,False,False,True,373,60
2021-05-01,987.0,783.269153427215,203.73084657278503,782.6984225798631,2414.2643601821105,588.8843657164986,3550.182784347286,-19110.841583727284,5414.725555117187,True,True,True,374,60
2021-06-01,1132.0,720.2584247869462,411.7415752130538,756.0253486670229,2351.253631541842,639.9015591586667,3560.5509540885705,-1919.0114619841647,5342.508251648444,True,True,True,375,60
2021-07-01,-47.0,106.97687942814761,-153.9768794281476,212.1957357974959,1645.0277544984608,99.39927488152233,2947.269408729772,-33.76954175108435,4727.387589687507,False,False,False,376,60
