model_name,adj_mae,adj_rmse,sa_mae,sa_rmse,sa_composite,std_ratio,diff_std_ratio,corr_diff,diff_sign_accuracy,directional_accuracy,n_backtest
exp_weighted_avg,109.24938740726198,134.7674127697046,172.56259408897049,214.79656900315445,241.30026976869578,1.2998432738711276,1.722873166911347,0.4476126168725347,0.7192982456140351,0.7758620689655172,58
same_month_ly,99.41379310344827,138.37804290645497,175.9746203320998,225.90336404416288,246.44554237885902,1.3664599193534317,1.9211492256823142,0.4568158883395283,0.7368421052631579,0.7413793103448276,58
monthly_avg,172.79351957315606,206.0552338169372,183.32354468557148,220.20320684234866,252.90334625577677,1.2321256565901075,1.4702578362249703,0.25654229270212003,0.631578947368421,0.7241379310344828,58
linreg_month_trend,172.9081053686872,206.11648653278002,183.33711199003702,220.51917844493002,253.06697627719655,1.2313009091269616,1.4694311020040836,0.2548895031397547,0.631578947368421,0.7241379310344828,58
sarima,1164.1997016295302,1622.0794903192498,1153.1321940552823,1610.4551263178248,1779.0945028955982,8.41628047621962,11.792255831933856,-0.09514251110863448,0.5087719298245614,0.5517241379310345,58
12m_complement,1180.5689655172414,1626.058811550397,1182.2096675715495,1611.2330757311415,1812.3480661470956,8.50851337134636,11.794280515694464,-0.07962681774565616,0.5263157894736842,0.5172413793103449,58
