ds,actual,predicted,error,lower_50,upper_50,lower_80,upper_80,lower_95,upper_95,in_50_interval,in_80_interval,in_95_interval,n_train_samples,n_features
2017-09-01,339.0,789.7821040155429,-450.7821040155429,547.0415454166289,883.3983164448823,521.8060616498057,1028.875059860596,318.2705554693578,1037.8551736440709,False,False,True,330,61
2017-10-01,1126.0,801.5002729998741,324.49972700012586,558.7597144009601,921.8388566146037,340.05903590266524,1028.6588811962702,250.97286483588994,1049.3712393822543,False,False,False,331,61
2017-11-01,501.0,311.81680054259414,189.18319945740586,70.92735617450666,443.8056416182529,-184.6991035649237,554.5814829247215,-237.3579356479986,596.4726889344128,False,True,True,332,61
2017-12-01,-161.0,19.599617151470564,-180.59961715147057,-211.6649687305021,191.30958406985178,-476.91628695604726,262.5391412229645,-519.1132475737314,310.3512776153644,True,True,True,333,61
2018-01-01,-2873.0,-2360.522588956691,-512.4774110433091,-2591.7871748386638,-2163.5819967325046,-2835.425871210108,-2095.359952360016,-2890.850282365427,-2036.1016431731819,False,False,True,334,61
2018-02-01,1223.0,698.5685396317214,524.4314603682786,509.3851306453356,887.9804491723106,228.8313234442482,948.9584794497133,168.24084622298506,1022.9894854152304,False,False,False,335,61
2018-03-01,636.0,837.2119983847687,-201.21199838476866,642.553740354023,1002.527754594702,388.75026019390475,1078.7221844988717,350.9290498761958,1195.5926448891746,False,True,True,336,61
2018-04-01,1035.0,858.5163548395618,176.4836451604382,679.5308041151484,984.7116045832263,460.9812492917832,1109.5691572207247,384.01997389607686,1347.8131105476184,False,True,True,337,61
2018-05-01,942.0,753.9962153646877,188.0037846353123,563.0275390655288,880.1914651083522,396.82605995241477,1008.8800374774096,274.7170675329327,1243.2929710727444,False,True,True,338,61
2018-06-01,671.0,582.4468633685339,88.55313663146615,396.2591779742133,728.0521660175478,195.1507212288854,837.3306854812557,103.16771553677881,1083.8468118213955,True,True,True,339,61
2018-07-01,-1079.0,-1006.232977002657,-72.76702299734302,-1199.3464305076375,-823.8653685711602,-1400.4838921174985,-757.5492121416628,-1523.6288782166328,-491.2890715353692,True,True,True,340,61
2018-08-01,325.0,204.05767606471932,120.94232393528068,61.61841430141706,380.742795122973,-190.1932390501222,437.8684024973816,-300.18537908160584,737.1628069013658,True,True,True,341,61
2018-09-01,515.0,697.1872875346385,-182.18728753463847,515.8919837254587,849.7017783851925,317.6164762937264,919.6183384384985,192.9442323883133,1230.2924183712848,False,True,True,342,61
2018-10-01,1012.0,916.3697805434173,95.63021945658272,739.761384266436,1063.9922843885342,541.8432076004456,1117.0535768220873,447.3744454391486,1340.0718948961605,True,True,True,343,61
2018-11-01,479.0,436.7525763105413,42.247423689458685,260.14418003356013,545.8776880703798,107.9499325668898,618.3012705997965,-33.92190427852853,843.9827947388529,True,True,True,344,61
2018-12-01,-42.0,-93.51633166273119,51.51633166273119,-232.89961874312144,8.754721010204221,-364.25748328520365,99.77160508874125,-564.0467763015496,313.7138867655804,True,True,True,345,61
2019-01-01,-2989.0,-2416.0745696989634,-572.9254303010366,-2558.344955884087,-2327.048451535378,-2699.6434153614528,-2257.4442352558135,-2886.605014337782,-2006.54870302365,False,False,False,346,61
2019-02-01,932.0,780.2560512028633,151.74394879713668,653.7901825879767,869.336169217408,497.1696926875649,938.8863856460131,303.77650695770643,1194.0758272567696,False,True,True,347,61
2019-03-01,734.0,809.9970327251586,-75.99703272515865,709.1159507596541,902.8889304930909,526.9106742098602,998.6232605068841,258.76551390701854,1223.816808779065,True,True,True,348,61
2019-04-01,1121.0,853.8714797438146,267.1285202561854,750.9601425929757,967.7818445611617,591.4706235972872,1042.4977075255401,274.0800780696592,1175.6551908994581,False,False,True,349,61
2019-05-01,641.0,794.3404130750612,-153.34041307506118,674.1035138052723,927.1261543847976,553.737403725069,982.9666408567866,199.54830078219152,1058.5348749300147,False,True,True,350,61
2019-06-01,678.0,604.3807701318185,73.61922986818149,500.67215034554783,733.0035798945567,349.61134493406985,768.2044813058033,9.588657838948848,868.5752319867721,True,True,True,351,61
2019-07-01,-1124.0,-829.6618078720817,-294.3381921279183,-933.3704276583524,-709.5541790115719,-1084.4312330698303,-667.2903637463554,-1413.2368270753304,-566.7253008615237,False,False,True,352,61
2019-08-01,334.0,184.96317527691897,149.03682472308103,72.13057864084615,282.22387762245944,-72.22892748886491,347.3346194026452,-390.9887069306433,439.1775606978416,False,True,True,353,61
2019-09-01,432.0,690.9447906330378,-258.94479063303777,502.85262815955343,790.5473595975393,438.8458445716823,859.6373978175459,164.5322476522946,905.6864864378449,False,False,True,354,61
2019-10-01,1013.0,702.4277904781849,310.5722095218151,486.8330393744525,813.4435700578586,436.4116909942481,885.4833999433654,216.153198210259,908.3040567480708,False,False,False,355,61
2019-11-01,662.0,429.7357415968688,232.26425840313118,202.64717346444883,556.8431071452518,158.5743334514641,629.3738694841716,-57.13521075409227,671.306410237828,False,False,True,356,61
2019-12-01,-282.0,-116.949053073795,-165.050946926205,-335.2545737213736,26.276384983979625,-402.45490251878437,112.81813198940381,-614.6428940453027,139.28202522572744,True,True,True,357,61
2020-01-01,-3240.0,-2613.3424088321667,-626.6575911678333,-2838.576555923911,-2425.9014899337703,-2898.848258277156,-2369.0488183683246,-3111.0362498036743,-2313.8373187181896,False,False,False,358,61
2020-02-01,895.0,669.6301726845334,225.36982731546664,448.3928694170081,892.4706837748756,372.246485551406,960.8136451879384,160.60833319612226,991.6850604507879,False,True,True,359,61
2020-03-01,-193.0,407.72734163236044,-600.7273416323604,186.4900383648352,630.5678527227028,39.76865570086926,676.9085238650565,-245.22894330500492,729.7822293986148,False,False,True,360,61
2020-04-01,-19733.0,261.0124665218764,-19994.012466521875,34.59390589591561,457.1813524787465,-262.77350893061634,502.5212382342707,-686.3398972730711,583.0673542881309,False,False,False,361,61
2020-05-01,2271.0,158.47150844908413,2112.528491550916,-117.5454304200199,336.2736753725475,-571.6599958437555,360.3874405651002,-3174.8379482880177,397.8745993557638,False,False,False,362,61
2020-06-01,5171.0,352.9457911383541,4818.054208861646,-37.27686198729447,543.3866186085638,-521.0523344742337,569.0673781356455,-19630.752048162976,877.363903244526,False,False,False,363,61
2020-07-01,587.0,-969.4047920252464,1556.4047920252465,-1447.0333732557242,-770.2117857680787,-1862.6399019529113,-707.0823288518452,-20977.14016861229,1516.2052202085774,False,False,True,364,61
2020-08-01,1498.0,-252.64480378149074,1750.6448037814907,-730.2733850119687,-28.615621907338635,-1192.5992325699513,1880.5960496279777,-20258.82144241709,4505.744956086612,False,True,True,365,61
2020-09-01,1257.0,344.77710688768957,912.2228931123104,-91.56210416838627,945.0136389441068,-569.1394375482171,2571.432700428243,-19661.39953174791,5169.836413872248,False,True,True,366,69
2020-10-01,1604.0,610.1210109609116,993.8789890390884,253.08946504634156,2036.6000480018583,-224.628027881275,2913.72797796026,-19225.836507097312,5480.093953723633,True,True,True,367,69
2020-11-01,546.0,241.43678770150544,304.5632122984946,-100.92341261571173,1802.6344119152075,-535.3032447053108,2589.647523798182,-19566.56199909705,5137.909291438627,True,True,True,368,69
2020-12-01,-228.0,86.69512552679602,-314.695125526796,-286.0950685656003,1647.8927497404982,-671.5709072592709,2430.007630515604,-19706.415198820567,4961.944984215946,True,True,True,369,69
2021-01-01,-2850.0,-2698.96952183045,-151.03047816954995,-3071.759715922846,-1136.3835633082408,-3457.235554616517,-297.8801861676143,-22478.23566585082,2195.3242737398846,True,True,True,370,69
2021-02-01,999.0,541.4502575012123,457.54974249878774,235.79886116128137,2091.134682866471,-118.25869848649768,2990.2823429660593,-19215.099076404706,5438.706473706485,True,True,True,371,69
2021-03-01,1474.0,645.6471530277296,828.3528469722704,451.0778204381144,2196.0958877829307,95.81394181080191,3094.4792384925763,-19108.45675396402,5578.625338514409,True,True,True,372,68
2021-04-01,998.0,850.9844592095301,147.0155407904699,1004.0574066597278,2415.714183810594,469.3122517905345,3265.5811789830254,-18875.87238775816,5850.253150915658,False,True,True,373,68
2021-05-01,987.0,525.8382626011704,461.1617373988296,828.3863637762481,2086.797522659504,216.2343124153292,2876.663617790691,-19194.73726363915,5546.494510328162,True,True,True,374,68
2021-06-01,1132.0,434.81940118237225,697.1805988176277,737.3675023574499,1934.581167378061,386.5077851365845,2785.644756371893,-2301.636930439898,5460.0548915065565,True,True,True,375,68
2021-07-01,-47.0,-1017.2028964671821,970.2028964671821,-727.6560270514636,154.7934642995814,-870.0499772879721,804.0101632845686,-1284.3411539312922,4008.0325938570018,True,True,True,376,68
2021-08-01,386.0,111.90840728688784,274.09159271311216,384.95476217931935,1172.5848029039366,256.4399180914372,1666.9728938076946,-137.84884746301256,2366.4625449467935,True,True,True,377,68
2021-09-01,826.0,749.6964577256093,76.30354227439068,920.3312810086801,1693.4059389155207,641.3564529112183,2050.7248115808234,417.4684562200307,2559.053827027737,False,True,True,378,64
2021-10-01,1535.0,899.9053440225318,635.0946559774682,1041.9952243171294,1711.8362426428716,661.2734539245438,2021.5357872144534,473.74272834682876,3008.748338198824,True,True,True,379,64
2021-11-01,787.0,677.4586656345773,109.5413343654227,743.0895311697107,1355.7021199574563,361.6339180613498,1582.5632549666875,251.29604995887422,2786.3016598108693,True,True,True,380,64
2021-12-01,166.0,10.296556825113354,155.70344317488664,91.45508393845093,555.8270860177139,-298.8070678007784,821.4484408245227,-334.8954868212739,1973.2089337580883,True,True,True,381,64
2022-01-01,-2645.0,-3254.6511963579173,609.6511963579173,-3173.4926692445797,-2753.200577138321,-3571.257026187002,-2357.959736453653,-3604.5819042402263,-1327.1892725819798,False,True,True,382,64
2022-02-01,1442.0,807.4575210299446,634.5424789700554,930.5750593223518,1306.313342541619,482.31873826906354,1780.4068633108977,450.82212395739253,2758.2423064396194,False,True,True,383,64
2022-03-01,971.0,886.2904503343228,84.70954966567717,996.7828350647881,1447.6849289304148,551.2951890099491,1859.239792615276,526.8406555266736,2837.0752357439974,False,True,True,384,65
2022-04-01,1045.0,1023.1356820292347,21.86431797076534,1117.4429300645706,1584.5301606253265,715.5792934800511,1936.7148217414776,663.6858872215853,3072.0560412228515,False,True,True,385,65
2022-05-01,790.0,822.07949761971,-32.07949761970997,896.3884817390423,1365.756694192759,517.7816989868458,1456.04984932778,462.03863365705627,2565.3218657691777,False,True,True,386,65
2022-06-01,919.0,674.660051728696,244.33994827130402,748.9308328651741,1156.288979299526,370.36225309583176,1304.506961045221,327.71425040457603,1485.3999415898074,True,True,True,387,65
2022-07-01,-443.0,-1265.9422330922619,822.9422330922619,-1197.3523491293586,-859.6550264579805,-1587.1383587247462,-653.7831584384621,-1612.8880344163817,-631.1460777977142,False,False,False,388,65
