RMSE,MAE,MSE,STD_Actual,STD_Pred,STD_Ratio,Diff_STD_Actual,Diff_STD_Pred,Diff_STD_Ratio,Corr_Level,Corr_Diff,Diff_Sign_Accuracy,Tail_MAE,Extreme_Hit_Rate,NonCovid_RMSE,NonCovid_MAE,NonCovid_MSE,NonCovid_STD_Actual,NonCovid_STD_Pred,NonCovid_STD_Ratio,NonCovid_Diff_STD_Actual,NonCovid_Diff_STD_Pred,NonCovid_Diff_STD_Ratio,NonCovid_Corr_Level,NonCovid_Corr_Diff,NonCovid_Diff_Sign_Accuracy,NonCovid_Tail_MAE,NonCovid_Extreme_Hit_Rate,CovidOnly_RMSE,CovidOnly_MAE,CovidOnly_MSE,CovidOnly_STD_Actual,CovidOnly_STD_Pred,CovidOnly_STD_Ratio,CovidOnly_Diff_STD_Actual,CovidOnly_Diff_STD_Pred,CovidOnly_Diff_STD_Ratio,CovidOnly_Corr_Level,CovidOnly_Corr_Diff,CovidOnly_Diff_Sign_Accuracy,CovidOnly_Tail_MAE,CovidOnly_Extreme_Hit_Rate,N,N_NonCovid,N_Covid,Directional_Accuracy,Acceleration_Accuracy,N_Backtest
131.1058088263918,95.24217245165538,17188.733108022396,189.22220170244944,144.5828843015751,0.7640904872723691,170.24293651443026,114.26954030099343,0.6712145751275127,0.7466634133739006,0.3376123466488478,0.6842105263157895,156.20865947987076,0.16666666666666666,131.1058088263918,95.24217245165538,17188.733108022396,189.22220170244944,144.5828843015751,0.7640904872723691,170.24293651443026,114.26954030099343,0.6712145751275127,0.7466634133739006,0.3376123466488478,0.6842105263157895,156.20865947987076,0.16666666666666666,,,,,,,,,,,,,,,58,58,0,0.9827586206896551,0.6842105263157895,58
