RMSE,MAE,MSE,STD_Actual,STD_Pred,STD_Ratio,Diff_STD_Actual,Diff_STD_Pred,Diff_STD_Ratio,Corr_Level,Corr_Diff,Diff_Sign_Accuracy,Tail_MAE,Extreme_Hit_Rate,NonCovid_RMSE,NonCovid_MAE,NonCovid_MSE,NonCovid_STD_Actual,NonCovid_STD_Pred,NonCovid_STD_Ratio,NonCovid_Diff_STD_Actual,NonCovid_Diff_STD_Pred,NonCovid_Diff_STD_Ratio,NonCovid_Corr_Level,NonCovid_Corr_Diff,NonCovid_Diff_Sign_Accuracy,NonCovid_Tail_MAE,NonCovid_Extreme_Hit_Rate,CovidOnly_RMSE,CovidOnly_MAE,CovidOnly_MSE,CovidOnly_STD_Actual,CovidOnly_STD_Pred,CovidOnly_STD_Ratio,CovidOnly_Diff_STD_Actual,CovidOnly_Diff_STD_Pred,CovidOnly_Diff_STD_Ratio,CovidOnly_Corr_Level,CovidOnly_Corr_Diff,CovidOnly_Diff_Sign_Accuracy,CovidOnly_Tail_MAE,CovidOnly_Extreme_Hit_Rate,N,N_NonCovid,N_Covid,Directional_Accuracy,Acceleration_Accuracy,N_Backtest
130.02945224185083,91.99493901834028,16907.65845031577,189.22220170244944,160.72516485286724,0.8493990842871938,170.24293651443026,112.19658041762067,0.6590380941185808,0.7444812128647567,0.2371015447413649,0.6842105263157895,131.33358630255222,0.3333333333333333,130.02945224185083,91.99493901834028,16907.65845031577,189.22220170244944,160.72516485286724,0.8493990842871938,170.24293651443026,112.19658041762067,0.6590380941185808,0.7444812128647567,0.2371015447413649,0.6842105263157895,131.33358630255222,0.3333333333333333,,,,,,,,,,,,,,,58,58,0,0.9655172413793104,0.6842105263157895,58
