RMSE,MAE,MSE,STD_Actual,STD_Pred,STD_Ratio,Diff_STD_Actual,Diff_STD_Pred,Diff_STD_Ratio,Corr_Level,Corr_Diff,Diff_Sign_Accuracy,Tail_MAE,Extreme_Hit_Rate,NonCovid_RMSE,NonCovid_MAE,NonCovid_MSE,NonCovid_STD_Actual,NonCovid_STD_Pred,NonCovid_STD_Ratio,NonCovid_Diff_STD_Actual,NonCovid_Diff_STD_Pred,NonCovid_Diff_STD_Ratio,NonCovid_Corr_Level,NonCovid_Corr_Diff,NonCovid_Diff_Sign_Accuracy,NonCovid_Tail_MAE,NonCovid_Extreme_Hit_Rate,CovidOnly_RMSE,CovidOnly_MAE,CovidOnly_MSE,CovidOnly_STD_Actual,CovidOnly_STD_Pred,CovidOnly_STD_Ratio,CovidOnly_Diff_STD_Actual,CovidOnly_Diff_STD_Pred,CovidOnly_Diff_STD_Ratio,CovidOnly_Corr_Level,CovidOnly_Corr_Diff,CovidOnly_Diff_Sign_Accuracy,CovidOnly_Tail_MAE,CovidOnly_Extreme_Hit_Rate,N,N_NonCovid,N_Covid
227.51585919594544,173.2971647229552,51763.46618566928,189.22220170244944,244.03576660787692,1.289678295740483,170.24293651443026,329.13702527569313,1.9333373355422272,0.5114627668344269,0.4582117224302448,0.7192982456140351,223.5301232333282,0.3333333333333333,227.51585919594544,173.2971647229552,51763.46618566928,189.22220170244944,244.03576660787692,1.289678295740483,170.24293651443026,329.13702527569313,1.9333373355422272,0.5114627668344269,0.4582117224302448,0.7192982456140351,223.5301232333282,0.3333333333333333,,,,,,,,,,,,,,,58,58,0
