Forecast,N,RMSE,MAE,MSE,ME_Bias,MedAE,SMAPE_pct,Directional_Accuracy,Acceleration_Accuracy,STD_Ratio,Diff_STD_Ratio,Corr_Level,Corr_Diff,Diff_Sign_Accuracy,Tail_MAE,Extreme_Hit_Rate,NonCovid_RMSE,NonCovid_MAE,NonCovid_MSE,NonCovid_ME_Bias,NonCovid_MedAE,NonCovid_SMAPE_pct,NonCovid_Directional_Accuracy,NonCovid_Acceleration_Accuracy,NonCovid_STD_Ratio,NonCovid_Diff_STD_Ratio,NonCovid_Corr_Level,NonCovid_Corr_Diff,NonCovid_Diff_Sign_Accuracy,NonCovid_Tail_MAE,NonCovid_Extreme_Hit_Rate,CovidOnly_RMSE,CovidOnly_MAE,CovidOnly_MSE,CovidOnly_ME_Bias,CovidOnly_MedAE,CovidOnly_SMAPE_pct,CovidOnly_Directional_Accuracy,CovidOnly_Acceleration_Accuracy,CovidOnly_STD_Ratio,CovidOnly_Diff_STD_Ratio,CovidOnly_Corr_Level,CovidOnly_Corr_Diff,CovidOnly_Diff_Sign_Accuracy,CovidOnly_Tail_MAE,CovidOnly_Extreme_Hit_Rate,N_NonCovid,N_Covid
Kalman_Fusion_NSA,58,133.02624932008317,93.61368144315784,17695.983008168925,33.00128454550921,68.54873228465684,45.172416214289356,0.9655172413793104,0.7017543859649122,0.7822700728570934,0.7636620509304878,0.7338462672545457,0.32739962077049467,0.7017543859649122,136.50502121618763,0.16666666666666666,133.02624932008317,93.61368144315784,17695.983008168925,33.00128454550921,68.54873228465684,45.172416214289356,0.9655172413793104,0.7017543859649122,0.7822700728570934,0.7636620509304878,0.7338462672545457,0.32739962077049467,0.7017543859649122,136.50502121618763,0.16666666666666666,,,,,,,,,,,,,,,,58,0
Baseline_Consensus,58,144.02861305765026,101.27586206896552,20744.241379310344,33.44827586206897,68.5,47.08174907103278,0.9655172413793104,0.6666666666666666,0.8161666296888671,0.41256314171820835,0.6849141288684327,0.033181972848877125,0.6666666666666666,161.2,0.3333333333333333,144.02861305765026,101.27586206896552,20744.241379310344,33.44827586206897,68.5,47.08174907103278,0.9655172413793104,0.6666666666666666,0.8161666296888671,0.41256314171820835,0.6849141288684327,0.033181972848877125,0.6666666666666666,161.2,0.3333333333333333,,,,,,,,,,,,,,,,58,0
Baseline_Champion,58,234.78824592530611,186.11950056926108,55125.52042468202,72.88899505623532,129.86941827506882,91.68251009880444,0.8103448275862069,0.6842105263157895,1.2729183705752412,1.8491911880931484,0.48278841487376856,0.4515448631179537,0.6842105263157895,263.6840450390576,0.3333333333333333,234.78824592530611,186.11950056926108,55125.52042468202,72.88899505623532,129.86941827506882,91.68251009880444,0.8103448275862069,0.6842105263157895,1.2729183705752412,1.8491911880931484,0.48278841487376856,0.4515448631179537,0.6842105263157895,263.6840450390576,0.3333333333333333,,,,,,,,,,,,,,,,58,0
