RMSE,MAE,MSE,STD_Actual,STD_Pred,STD_Ratio,Diff_STD_Actual,Diff_STD_Pred,Diff_STD_Ratio,Corr_Level,Corr_Diff,Diff_Sign_Accuracy,Tail_MAE,Extreme_Hit_Rate,NonCovid_RMSE,NonCovid_MAE,NonCovid_MSE,NonCovid_STD_Actual,NonCovid_STD_Pred,NonCovid_STD_Ratio,NonCovid_Diff_STD_Actual,NonCovid_Diff_STD_Pred,NonCovid_Diff_STD_Ratio,NonCovid_Corr_Level,NonCovid_Corr_Diff,NonCovid_Diff_Sign_Accuracy,NonCovid_Tail_MAE,NonCovid_Extreme_Hit_Rate,CovidOnly_RMSE,CovidOnly_MAE,CovidOnly_MSE,CovidOnly_STD_Actual,CovidOnly_STD_Pred,CovidOnly_STD_Ratio,CovidOnly_Diff_STD_Actual,CovidOnly_Diff_STD_Pred,CovidOnly_Diff_STD_Ratio,CovidOnly_Corr_Level,CovidOnly_Corr_Diff,CovidOnly_Diff_Sign_Accuracy,CovidOnly_Tail_MAE,CovidOnly_Extreme_Hit_Rate,N,N_NonCovid,N_Covid,Directional_Accuracy,Acceleration_Accuracy,N_Backtest
214.79656900315445,172.56259408897049,46137.566055526884,189.22220170244944,245.95920615001475,1.2998432738711276,170.24293651443026,293.3069871769039,1.722873166911347,0.5992242841447414,0.4476126168725347,0.7192982456140351,198.94169418998305,0.3333333333333333,214.79656900315445,172.56259408897049,46137.566055526884,189.22220170244944,245.95920615001475,1.2998432738711276,170.24293651443026,293.3069871769039,1.722873166911347,0.5992242841447414,0.4476126168725347,0.7192982456140351,198.94169418998305,0.3333333333333333,,,,,,,,,,,,,,,58,58,0,0.7758620689655172,0.7192982456140351,58
